السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,مكة المكرمة,جدة,البغدادية الغربية,معرض تجاري,تجاري,18,0,0
2025,3,مكة المكرمة,الظهره,الظهره,شقة,سكني,1,6000,60
2025,3,مكة المكرمة,جدة,المحمدية,استديو,سكني,9,20666.66,509.33
2025,3,مكة المكرمة,الطائف,سديرة,مكتب,تجاري,1,0,0
2025,3,مكة المكرمة,الطائف,شبرا,مكتب,تجاري,11,0,0
2025,3,مكة المكرمة,تربة,العلاوة الغربية,شقة,سكني,4,10500,68.49
2025,3,مكة المكرمة,الخرمة,السوق القديم,محل,تجاري,1,0,0
2025,3,مكة المكرمة,الصفة,الصفة,محل,تجاري,28,0,0
2025,3,مكة المكرمة,جدة,المنارات,فيلا,سكني,5,50000,169.68
2025,3,مكة المكرمة,الطائف,الصفراء,استديو,سكني,1,6000,120
2025,3,مكة المكرمة,جدة,الأمير فواز الشمالى,فيلا,سكني,4,47500,58.76
2025,3,مكة المكرمة,جدة,جامعة الملك عبدالعزيز,شقة,سكني,9,17080,154.76
2025,3,مكة المكرمة,مكة المكرمة,الكوثر,شقة,سكني,687,15902.12,115.7
2025,3,مكة المكرمة,مكة المكرمة,العتيبية,محل,تجاري,106,0,0
2025,3,مكة المكرمة,الطائف,القيم الأعلى,مكتب,تجاري,2,0,0
2025,3,مكة المكرمة,مدينة الملك عبدالله الاقتصادية,الملك عبدالله الاقتصادية,دوبلاكس,سكني,2,51916.5,224.4
2025,3,مكة المكرمة,جدة,النخيل,معرض تجاري,تجاري,5,0,0
2025,3,مكة المكرمة,مكة المكرمة,التروية,شقة,سكني,232,18193.85,126.66
2025,3,مكة المكرمة,جدة,الأجاويد,محل,تجاري,218,0,0
2025,3,مكة المكرمة,أضم,الضحى,مكتب,تجاري,1,0,0
2025,3,مكة المكرمة,الطائف,القطبية الشرقية,مكتب,تجاري,1,0,0
2025,3,مكة المكرمة,مكة المكرمة,الحمراء,شقة,سكني,482,20811.99,139.76
2025,3,مكة المكرمة,مكة المكرمة,الفتح,شقة,سكني,28,21054.54,111.66
2025,3,مكة المكرمة,شعب بسان,شعب بسان,شقة,سكني,1,17000,70.83
2025,3,مكة المكرمة,الجموم - بحرة,الفنار,شقة,سكني,170,17099.86,122.78
2025,3,مكة المكرمة,الطائف,مسرة,دور,سكني,5,10250.5,58.27
2025,3,مكة المكرمة,الطائف,ريحه,شقة,سكني,188,14928.73,103.64
2025,3,مكة المكرمة,الخرمة,الروضة,دور,سكني,4,12300,49.28
2025,3,مكة المكرمة,جدة,الصفاء,استديو,سكني,263,15395.17,427.94
2025,3,مكة المكرمة,الليث,(حي رقم (8,شقة,سكني,2,17500,78.33
2025,3,مكة المكرمة,مكة المكرمة,المحمدية,معرض تجاري,تجاري,8,0,0
2025,3,مكة المكرمة,مكة المكرمة,النوارية,مكتب,تجاري,2,0,0
2025,3,مكة المكرمة,مكة المكرمة,وادي جليل,محل,تجاري,106,0,0
2025,3,مكة المكرمة,جدة,العليا,دور,سكني,5,23320,95.8
2025,3,مكة المكرمة,جدة,الفروسية,دور,سكني,12,25860,114.59
2025,3,مكة المكرمة,القنفذة,البرج,استديو,سكني,1,9600,384
2025,3,مكة المكرمة,الطائف,الجوهرة,شقة,سكني,59,15854.61,119.34
2025,3,مكة المكرمة,مكة المكرمة,أم الجود,مكتب,تجاري,18,0,0
2025,3,مكة المكرمة,التنضبيه,التنضبيه,محل,تجاري,4,0,0
2025,3,مكة المكرمة,الفرش,الفرش,شقة,سكني,9,14480,176.02
2025,3,مكة المكرمة,جدة,بترومين,مكتب,تجاري,1,0,0
2025,3,مكة المكرمة,الطائف,الجفر,دور,سكني,1,26000,216.66
2025,3,مكة المكرمة,الطائف,القويسم,دور,سكني,1,15000,83.33
2025,3,مكة المكرمة,جدة,الحمدانية,فيلا,سكني,39,52270.1,180.95
2025,3,مكة المكرمة,مكة المكرمة,طوى,شقة,سكني,101,18505.23,148.43
2025,3,مكة المكرمة,جدة,الفيصلية,معرض تجاري,تجاري,104,0,0
2025,3,مكة المكرمة,القنفذة,الشاطئ 2,دور,سكني,1,266000,2076.34
2025,3,مكة المكرمة,ساله وتشمل (سوله),ساله وتشمل (سوله),شقة,سكني,1,6000,60
2025,3,مكة المكرمة,جدة,الأصالة,فيلا,سكني,2,70000,318.18
2025,3,مكة المكرمة,الجموم,النخيل,معرض تجاري,تجاري,2,0,0
2025,3,مكة المكرمة,جدة,البوادي,استديو,سكني,182,15736.36,376.53
2025,3,مكة المكرمة,الطائف,الرحاب,محل,تجاري,10,0,0
2025,3,مكة المكرمة,جدة,الساحل,دور,سكني,1,5000,49.5
2025,3,مكة المكرمة,جدة,الكوثر,فيلا,سكني,4,40000,133.33
2025,3,مكة المكرمة,ام الظبيان,ام الظبيان,شقة,سكني,2,12035,141.58
2025,3,مكة المكرمة,جدة,المروج,فيلا,سكني,2,40000,122.91
2025,3,مكة المكرمة,جدة,القوزين,دور,سكني,13,24150,123.74
2025,3,مكة المكرمة,القنفذة,الصالحي,شقة,سكني,31,14009.09,126.1
2025,3,مكة المكرمة,جدة,السلامة,شقة,سكني,5318,29093.93,248.18
2025,3,مكة المكرمة,جدة,النهضة,شقة,سكني,949,39581.55,295.5
2025,3,مكة المكرمة,خدان,خدان,شقة,سكني,1,14500,80.55
2025,3,مكة المكرمة,الجموم,أبو عروه,محل,تجاري,3,0,0
2025,3,مكة المكرمة,جدة,المروج,شقة,سكني,3,17000,212.5
2025,3,مكة المكرمة,ال عطيه,ال عطيه,شقة,سكني,2,15000,110
2025,3,مكة المكرمة,أم الدوم,حي مشرف,محل,تجاري,2,0,0
2025,3,مكة المكرمة,الجموم,الغزيات,فيلا,سكني,1,24000,80
2025,3,مكة المكرمة,جدة,قاعدة الملك فيصل البحرية,دور,سكني,1,100000,297.61
2025,3,مكة المكرمة,الطائف,الحلقة الشرقية,استديو,سكني,13,10866.66,140.18
2025,3,مكة المكرمة,جدة,السروات,شقة,سكني,3,16000,161.21
2025,3,مكة المكرمة,القنفذة,رحمان,شقة,سكني,1,12000,116.5
