السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,4,تبوك,تبوك,الأخضر,دور,سكني,1,42000,140
2025,4,تبوك,تبوك,الفردوس,فيلا,سكني,1,340000,340
2025,4,تبوك,ضباء,الضاحية,مكتب,تجاري,1,0,0
2025,4,تبوك,تبوك,غرب الخالدية,استديو,سكني,1,6000,80
2025,4,تبوك,تبوك,الصفاء,شقة,سكني,379,19030.41,144.28
2025,4,تبوك,الصحفه,الصحفه,شقة,سكني,1,18000,90
2025,4,تبوك,الكر,الكر,شقة,سكني,8,16237.5,94.34
2025,4,تبوك,ضباء,منطقة تحلية المياة,فيلا,سكني,16,26875,76.78
2025,4,تبوك,ضباء,المقيطع,شقة,سكني,356,20382.69,139.34
2025,4,تبوك,تبوك,الفيصلية الجنوبية,مكتب,تجاري,15,0,0
2025,4,تبوك,أملج,السلام,شقة,سكني,44,17463.15,109
2025,4,تبوك,تيماء,الشفاء,شقة,سكني,86,11747.94,92.49
2025,4,تبوك,أملج,الصيادلة,شقة,سكني,8,21900,120.49
2025,4,تبوك,ضباء,البلد,دور,سكني,4,72000,211.5
2025,4,تبوك,ضباء,الصمدة,دور,سكني,1,110000,1100
2025,4,تبوك,الوجه,الخالدية,دور,سكني,18,173011,675.17
2025,4,تبوك,حقل,اليرموك,دور,سكني,1,24000,200
2025,4,تبوك,تبوك,الريان,فيلا,سكني,5,51300,161.98
2025,4,تبوك,تبوك,المنطقة الصناعية,محل,تجاري,2,0,0
2025,4,تبوك,حقل,القادسية,دور,سكني,2,40000,100
2025,4,تبوك,الوجه,الربوة,شقة,سكني,143,19214.09,131.34
2025,4,تبوك,الوجه,حي الضاحية,استديو,سكني,1,8400,168
2025,4,تبوك,حقل,السبخة,شقة,سكني,8,14114.28,96.08
2025,4,تبوك,تيماء,الربوة,شقة,سكني,47,10551.21,86.21
2025,4,تبوك,ابن غنيم,ابن غنيم,شقة,سكني,1,12000,51.28
2025,4,تبوك,حقل,الوادي,محل,تجاري,2,0,0
2025,4,تبوك,خرباء,خرباء,شقة,سكني,8,15762.5,97.91
2025,4,تبوك,تيماء,الصفاء,شقة,سكني,48,11161.82,85.66
2025,4,تبوك,تبوك,المصيف,دور,سكني,5,33120,142.52
2025,4,تبوك,بجده,بجده,شقة,سكني,2,15000,80
2025,4,تبوك,تيماء,الأندلس,دور,سكني,2,6000,40
2025,4,تبوك,حقل,حي ج1,دور,سكني,1,18000,150
2025,4,تبوك,ضباء,الضاحية,دور,سكني,7,112333.33,500.21
2025,4,تبوك,أملج,البطحاء,محل,تجاري,44,0,0
2025,4,تبوك,تبوك,النخيل,محل,تجاري,20,0,0
2025,4,تبوك,تبوك,القدس,دور,سكني,6,30900,133.4
2025,4,تبوك,تبوك,المروج,معرض تجاري,تجاري,12,0,0
2025,4,تبوك,ضباء,منطقة تحلية المياة,شقة,سكني,28,16431.11,73.16
2025,4,تبوك,البدع - البدع,الورود,شقة,سكني,1,18000,120
2025,4,تبوك,الوجه,حي الورود,محل,تجاري,5,0,0
2025,4,تبوك,تبوك,سلطانة,فيلا,سكني,4,49333.33,176.68
2025,4,تبوك,قرية المثلث,قرية المثلث,شقة,سكني,6,15000,75.64
2025,4,تبوك,تبوك,النخيل,استديو,سكني,1,9600,213.33
2025,4,تبوك,تبوك,الاحياء الجنوبية,دور,سكني,8,11828.57,73.37
2025,4,تبوك,تبوك,اليرموك,استديو,سكني,43,16114.28,426.03
2025,4,تبوك,ضباء,الصفر,شقة,سكني,15,16025,73.75
2025,4,تبوك,الوجه,الفريعة,محل,تجاري,13,0,0
2025,4,تبوك,الظلعه الشماليه,الظلعه الشماليه,محل,تجاري,1,0,0
2025,4,تبوك,الجهراء القديمه,الجهراء القديمه,دور,سكني,1,12000,100
2025,4,تبوك,الزيته,الزيته,شقة,سكني,6,17000,106.66
2025,4,تبوك,تيماء,الصفاء,محل,تجاري,6,0,0
2025,4,تبوك,تيماء,النسيم,شقة,سكني,19,12847.05,88.29
2025,4,تبوك,تبوك,غرب الخالدية,شقة,سكني,134,15062.37,114.07
2025,4,تبوك,تبوك,التعاون,دور,سكني,9,30166.66,106.98
2025,4,تبوك,تبوك,المصيف,استديو,سكني,14,9616.66,171.95
2025,4,تبوك,حقل,البلدة القديمة,شقة,سكني,7,12714.28,68.88
2025,4,تبوك,البدع - البدع,الديرة القديمة,شقة,سكني,63,17741.05,116.38
2025,4,تبوك,الوجه,الربوة,محل,تجاري,29,0,0
2025,4,تبوك,تبوك,البساتين,دور,سكني,5,10050,72.8
2025,4,تبوك,تبوك,الريان,استديو,سكني,16,12327.27,232.04
2025,4,تبوك,تبوك,الفيصلية الشمالية,محل,تجاري,309,0,0
2025,4,تبوك,تبوك,النظيم,مكتب,تجاري,2,0,0
2025,4,تبوك,تبوك,السعادة,استديو,سكني,4,8600,198.66
2025,4,تبوك,تبوك,مطار الأمير سلطان بن عبدالعزيز الدولى,شقة,سكني,2,15600,127.57
2025,4,تبوك,ضباء,القادسية,محل,تجاري,2,0,0
2025,4,تبوك,تبوك,سلطانة,دوبلاكس,سكني,1,18000,36
2025,4,تبوك,قرية الجديد,قرية الجديد,شقة,سكني,1,18000,90
2025,4,تبوك,أملج,الكورنيش,دور,سكني,1,31200,160
2025,4,تبوك,أملج,الروضة,شقة,سكني,17,22492.3,190.58
2025,4,تبوك,تبوك,الفيصلية الجنوبية,دور,سكني,14,21472.72,162.24
2025,4,تبوك,ضباء,الضاحية,محل,تجاري,8,0,0
2025,4,تبوك,تبوك,الروضة,دور,سكني,25,24570,111.21
2025,4,تبوك,أملج,العليا,محل,تجاري,10,0,0
2025,4,تبوك,تبوك,الحمراء,استديو,سكني,55,13050,195.5
2025,4,تبوك,تبوك,الياسمين,محل,تجاري,15,0,0
2025,4,تبوك,تبوك,سلطانة,استديو,سكني,17,12907.69,254.96
2025,4,تبوك,تبوك,التعاون,فيلا,سكني,1,43200,216
2025,4,تبوك,السرو,السرو,شقة,سكني,1,12000,100
2025,4,تبوك,ابا العجاج,ابا العجاج,شقة,سكني,1,18000,225
2025,4,تبوك,نعمى,نعمى,شقة,سكني,2,15000,120
2025,4,تبوك,تيماء,القاع,شقة,سكني,13,12866.66,87.68
2025,4,تبوك,السديد,السديد,شقة,سكني,1,14400,126.31
2025,4,تبوك,تبوك,الهجن,شقة,سكني,1,6000,66.66
2025,4,تبوك,تبوك,الفردوس,محل,تجاري,7,0,0
2025,4,تبوك,تبوك,المصيف,دوبلاكس,سكني,3,33000,154.34
2025,4,تبوك,الجو,الجو,شقة,سكني,2,18000,180
2025,4,تبوك,تبوك,الأخضر,شقة,سكني,214,18755.84,138.79
2025,4,تبوك,تبوك,المروج,دوبلاكس,سكني,1,12000,40.47
2025,4,تبوك,تيماء,الشرف,شقة,سكني,6,10800,78.42
2025,4,تبوك,تبوك,النظيم,فيلا,سكني,2,24000,120
2025,4,تبوك,البدع - البدع,الروضة,شقة,سكني,55,17034.14,109.45
2025,4,تبوك,الوجه,حي اليرموك,شقة,سكني,2,13000,100
2025,4,تبوك,تبوك,النظيم,معرض تجاري,تجاري,3,0,0
2025,4,تبوك,مديسيس,مديسيس,شقة,سكني,1,18000,60
2025,4,تبوك,تبوك,الجامعة,شقة,سكني,9,16155.55,127.75
2025,4,تبوك,تبوك,الزهراء,شقة,سكني,97,17627.67,128.17
2025,4,تبوك,ضباء,الصمدة,مكتب,تجاري,4,0,0
2025,4,تبوك,أملج,البطحاء,شقة,سكني,41,16843.75,136.67
2025,4,تبوك,تبوك,الحمراء,معرض تجاري,تجاري,6,0,0
2025,4,تبوك,العيينه,العيينه,شقة,سكني,5,16000,95.07
2025,4,تبوك,أملج,الربيع,محل,تجاري,7,0,0
2025,4,تبوك,تبوك,الفيصلية الشمالية,فيلا,سكني,1,31000,206.66
2025,4,تبوك,الجهراء القديمه,الجهراء القديمه,شقة,سكني,2,9000,85.88
2025,4,تبوك,تبوك,الراية,فيلا,سكني,6,259930.66,1227.04
