السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,1,مكة المكرمة,القنفذة,آل زياد 1,استديو,سكني,1,14400,360
2025,1,مكة المكرمة,جدة,الأصيل,شقة,سكني,96,34762.71,168.86
2025,1,مكة المكرمة,جدة,الصواري,دوبلاكس,سكني,3,47333.33,148.62
2025,1,مكة المكرمة,الطائف,وادي محرم الأسفل,شقة,سكني,10,13312.22,79.54
2025,1,مكة المكرمة,مغنيه,مغنيه,شقة,سكني,2,17000,170
2025,1,مكة المكرمة,الجموم,النخيل,شقة,سكني,41,13038.7,104.53
2025,1,مكة المكرمة,مكة المكرمة,الرصيفة,مكتب,تجاري,58,0,0
2025,1,مكة المكرمة,السند,السند,شقة,سكني,1,18000,78.26
2025,1,مكة المكرمة,الطائف,الفريدة,شقة,سكني,1,15000,100
2025,1,مكة المكرمة,مكة المكرمة,حي السليمانية الغربي,شقة,سكني,42,11700,106.7
2025,1,مكة المكرمة,الظبية والجمعه,الظبية والجمعه,شقة,سكني,1,18000,90
2025,1,مكة المكرمة,القنفذة - القوز,القحمان,شقة,سكني,14,12000,122.05
2025,1,مكة المكرمة,الطائف,العقيق,محل,تجاري,23,0,0
2025,1,مكة المكرمة,الطائف,الرويدف,شقة,سكني,49,14428.52,105.08
2025,1,مكة المكرمة,جدة,الخمرة,استديو,سكني,51,14439.1,308.97
2025,1,مكة المكرمة,جدة,الزهراء,شقة,سكني,1514,34728.55,268.02
2025,1,مكة المكرمة,جدة,السامر,شقة,سكني,1302,21773.45,179.8
2025,1,مكة المكرمة,المقيرى وام على,المقيرى وام على,محل,تجاري,1,0,0
2025,1,مكة المكرمة,جدة,الفضل,شقة,سكني,83,19025.95,139.38
2025,1,مكة المكرمة,الجموم - بحرة,الأصالة,دور,سكني,3,12000,53.42
2025,1,مكة المكرمة,جدة,النزلة الشرقية,شقة,سكني,651,20516.8,190.51
2025,1,مكة المكرمة,القنفذة,الشاطئ 1,محل,تجاري,18,0,0
2025,1,مكة المكرمة,الطائف,سلطانة,معرض تجاري,تجاري,1,0,0
2025,1,مكة المكرمة,العفاء,العفاء,شقة,سكني,1,18010,100.05
2025,1,مكة المكرمة,جدة,البغددية الشرقية,مكتب,تجاري,35,0,0
2025,1,مكة المكرمة,جدة,الخالدية,دور,سكني,4,87500,293.23
2025,1,مكة المكرمة,خليص,الدف,محل,تجاري,7,0,0
2025,1,مكة المكرمة,العرضيات - نمرة,المعقص,محل,تجاري,11,0,0
2025,1,مكة المكرمة,مكة المكرمة,العوالي,معرض تجاري,تجاري,36,0,0
2025,1,مكة المكرمة,جدة,الأندلس,دور,سكني,4,60000,290.96
2025,1,مكة المكرمة,المريبى,المريبى,شقة,سكني,2,18000,155.88
2025,1,مكة المكرمة,الموية,حي العزيزية,محل,تجاري,5,0,0
2025,1,مكة المكرمة,الجوبه,الجوبه,شقة,سكني,1,18000,100
2025,1,مكة المكرمة,جدة,الريان,مكتب,تجاري,4,0,0
2025,1,مكة المكرمة,الجموم,السلام,شقة,سكني,14,14833.46,109.51
2025,1,مكة المكرمة,الطائف,منتزة الطائف الوطني بسيسد,محل,تجاري,1,0,0
2025,1,مكة المكرمة,المقيطع,المقيطع,شقة,سكني,1,6000,47.1
2025,1,مكة المكرمة,الموية,حي النزهة,شقة,سكني,26,12830,91.69
2025,1,مكة المكرمة,القنفذة,المستقبل,فيلا,سكني,3,25800,104.17
2025,1,مكة المكرمة,جدة,المرسى,مكتب,تجاري,1,0,0
2025,1,مكة المكرمة,جدة,طيبة,دوبلاكس,سكني,1,55000,183.33
2025,1,مكة المكرمة,الطائف,لية السفلي,استديو,سكني,2,6000,66.66
2025,1,مكة المكرمة,الطائف,الورود,شقة,سكني,3,20333.33,196.14
2025,1,مكة المكرمة,ام الجرم,ام الجرم,شقة,سكني,3,16000,70.08
2025,1,مكة المكرمة,جدة,الصحيفة,معرض تجاري,تجاري,1,0,0
2025,1,مكة المكرمة,ثريبان,الخشم,شقة,سكني,1,5000,62.5
2025,1,مكة المكرمة,الطائف,القيم الأعلى,محل,تجاري,45,0,0
2025,1,مكة المكرمة,مكة المكرمة,المقام,محل,تجاري,76,0,0
2025,1,مكة المكرمة,جدة,جامعة الملك عبدالعزيز,شقة,سكني,9,19622.22,132.98
2025,1,مكة المكرمة,الجموم,الشهداء,محل,تجاري,1,0,0
2025,1,مكة المكرمة,الطائف,أم السباع,معرض تجاري,تجاري,3,0,0
