السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,المنطقة الشرقية,الاحساء,الشهابية,مكتب,تجاري,2,0,0
2025,3,المنطقة الشرقية,الاحساء,جامعة الملك فيصل الأول,دور,سكني,1,11000,55
2025,3,المنطقة الشرقية,الدمام,الحمراء,شقة,سكني,256,19979.02,161.01
2025,3,المنطقة الشرقية,القطيف,الوديعه,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الاحساء,المطيرفي الغربي,دور,سكني,1,18000,90
2025,3,المنطقة الشرقية,الدمام,البادية,شقة,سكني,1027,12093.66,131.58
2025,3,المنطقة الشرقية,الاحساء,العزيزية الثاني,استديو,سكني,5,10500,281.42
2025,3,المنطقة الشرقية,القطيف,الصناعية1,مكتب,تجاري,1,0,0
2025,3,المنطقة الشرقية,الخبر,صناعية الثقبة,شقة,سكني,114,15562.96,161.29
2025,3,المنطقة الشرقية,الاحساء,البستان1,شقة,سكني,92,12282,94.88
2025,3,المنطقة الشرقية,الاحساء,المحمدية,دور,سكني,14,16288.88,78.83
2025,3,المنطقة الشرقية,الخفجي,حي الخالدية,دور,سكني,3,13000,110
2025,3,المنطقة الشرقية,الجبيل,البستان,شقة,سكني,273,21869.76,250.19
2025,3,المنطقة الشرقية,الاحساء,عين نجم,استديو,سكني,27,11290,161.17
2025,3,المنطقة الشرقية,الدمام,العدامة,معرض تجاري,تجاري,16,0,0
2025,3,المنطقة الشرقية,الخفجي,العزيزية,دور,سكني,12,16125,81.56
2025,3,المنطقة الشرقية,الظهران,الدوحة الجنوبية,دوبلاكس,سكني,6,47800,202.75
2025,3,المنطقة الشرقية,الخبر,الراكة الجنوبية,مكتب,تجاري,130,0,0
2025,3,المنطقة الشرقية,الاحساء,العزيزية الثاني,دور,سكني,4,19500,72.32
2025,3,المنطقة الشرقية,كسارة عبدالرزاق البشير,كسارة عبدالرزاق البشير,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,حفر الباطن,المحمدية,محل,تجاري,88,0,0
2025,3,المنطقة الشرقية,الدمام,أحد,استديو,سكني,42,10553.84,239.55
2025,3,المنطقة الشرقية,القطيف,أبو معن,محل,تجاري,1,0,0
2025,3,المنطقة الشرقية,الدمام,القادسية,محل,تجاري,108,0,0
2025,3,المنطقة الشرقية,الدمام,الجامعيين,محل,تجاري,44,0,0
2025,3,المنطقة الشرقية,الدمام,الإسكان,شقة,سكني,78,24041.66,124.15
2025,3,المنطقة الشرقية,الاحساء,بلدة الشهارين,محل,تجاري,8,0,0
