السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,نجران,نجران,الضباط,دور,سكني,3,14000,136.72
2025,3,نجران,الحصينية,الامير سلطان,شقة,سكني,113,17905.29,131.9
2025,3,نجران,نجران,ريمان,دور,سكني,1,24000,120
2025,3,نجران,حبونا,القابل,مكتب,تجاري,1,0,0
2025,3,نجران,نجران,الضيافة,مكتب,تجاري,1,0,0
2025,3,نجران,نجران,بني سلمان,محل,تجاري,4,0,0
2025,3,نجران,نجران,الضيافة,محل,تجاري,105,0,0
2025,3,نجران,نجران,المخباة,شقة,سكني,24,15772.72,136.99
2025,3,نجران,الصماء,الصماء,شقة,سكني,1,16000,145.45
2025,3,نجران,شرورة,الأمير مشعل أ,شقة,سكني,459,14588.08,111.62
2025,3,نجران,نجران,النهضة,استديو,سكني,7,17600,154.66
2025,3,نجران,حبونا,الشطين,دور,سكني,1,13000,108.33
2025,3,نجران,نجران,أبا الخريت,محل,تجاري,2,0,0
2025,3,نجران,شرورة,الروضة الجنوبي,محل,تجاري,5,0,0
2025,3,نجران,نجران,دحضة,شقة,سكني,97,15922.85,126.28
2025,3,نجران,نجران,الأمير مشعل,شقة,سكني,365,19160.76,142.02
2025,3,نجران,ابا السلع طلحام وبني عكس,ابا السلع طلحام وبني عكس,شقة,سكني,1,19200,193.93
2025,3,نجران,نجران,الغويلا,فيلا,سكني,1,18000,55.55
2025,3,نجران,نجران,القابل,معرض تجاري,تجاري,1,0,0
2025,3,نجران,شرورة,الخالدية أ,محل,تجاري,11,0,0
2025,3,نجران,شرورة,العزيزية,شقة,سكني,85,11117.64,74.64
2025,3,نجران,مزارع وادي حبونا الجنوبية,مريخة,شقة,سكني,1,17000,170
2025,3,نجران,نجران,المخيم,استديو,سكني,2,12600,185
2025,3,نجران,شرورة,الامارة,دور,سكني,1,12000,56.64
2025,3,نجران,شرورة,الأمير مشعل أ,محل,تجاري,71,0,0
2025,3,نجران,نجران,المعامر,شقة,سكني,7,10500,88.35
2025,3,نجران,شرورة,سلطانة,محل,تجاري,8,0,0
2025,3,نجران,يدمة,يدمة الاول و الثاني,مكتب,تجاري,1,0,0
2025,3,نجران,نجران,صهبان,دور,سكني,2,13500,135
2025,3,نجران,نجران,الجامعة,شقة,سكني,468,17547.78,158.85
2025,3,نجران,بئر عسكر,بئر عسكر,شقة,سكني,8,16350,170
2025,3,نجران,شرورة,الخالدية أ,دور,سكني,4,13400,59.5
2025,3,نجران,سلطانه,سلطانه,محل,تجاري,6,0,0
2025,3,نجران,يدمة,الأمير مشعل,شقة,سكني,1,12000,57.14
2025,3,نجران,نجران,النصلة,شقة,سكني,9,16880,131.36
2025,3,نجران,نجران,الموفجة,شقة,سكني,17,15500,122.81
2025,3,نجران,ثجر,ثجر,شقة,سكني,1,4800,53.33
2025,3,نجران,السوايل,السوايل,شقة,سكني,1,26400,176
2025,3,نجران,نجران,الأثايبة,دور,سكني,1,12000,48
2025,3,نجران,نجران,صاغر,دور,سكني,3,19000,82.5
2025,3,نجران,يدمة,الزهور,شقة,سكني,1,24000,160
2025,3,نجران,بدر الجنوب,بدر الجنوب,محل,تجاري,3,0,0
2025,3,نجران,شرورة,السوق,محل,تجاري,120,0,0
2025,3,نجران,نجران,الرويكبة,محل,تجاري,1,0,0
2025,3,نجران,نجران,نهوقة,استديو,سكني,2,15000,187.5
2025,3,نجران,شرورة,الملك عبدالله,دور,سكني,17,14760,66.69
2025,3,نجران,نجران,الضيافة,استديو,سكني,32,14833.33,150.41
2025,3,نجران,المحمديه,المحمديه,شقة,سكني,1,18000,150
2025,3,نجران,نجران,الخالدية,دور,سكني,2,24000,120
2025,3,نجران,شرورة,الروضة الشمالي,شقة,سكني,103,12166.66,86.04
