السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,4,الحدود الشماليه,عرعر,الحرس الوطني,شقة,سكني,12,14000,90.22
2025,4,الحدود الشماليه,رفحاء,المحمدية,شقة,سكني,108,12106.6,97.46
2025,4,الحدود الشماليه,رفحاء,الإسكان الخيري,فيلا,سكني,1,18600,93
2025,4,الحدود الشماليه,طريف,الخالدية,شقة,سكني,49,16293.93,119.98
2025,4,الحدود الشماليه,شعبة نصاب,القديم,شقة,سكني,1,15600,130
2025,4,الحدود الشماليه,طريف,الخليج,مكتب,تجاري,1,0,0
2025,4,الحدود الشماليه,لينه,حي لينة الجديدة,شقة,سكني,2,9600,96
2025,4,الحدود الشماليه,عرعر,الخليج العربي الشرقي,استديو,سكني,1,12000,133.33
2025,4,الحدود الشماليه,عرعر,العزيزية,دور,سكني,14,11233.33,64.92
2025,4,الحدود الشماليه,عرعر,المروج الشرقي,دور,سكني,4,21600,96.69
2025,4,الحدود الشماليه,طريف,النهضة,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,لينه,حي لينة القديمة,محل,تجاري,4,0,0
2025,4,الحدود الشماليه,عرعر,إشبيلية الجنوبي,شقة,سكني,8,11485.71,87.88
2025,4,الحدود الشماليه,العويقيلة,الخليج,محل,تجاري,18,0,0
2025,4,الحدود الشماليه,رفحاء,الشمال,فيلا,سكني,4,19650,65.04
2025,4,الحدود الشماليه,عرعر,الروابي,شقة,سكني,38,14188.23,100.61
2025,4,الحدود الشماليه,رفحاء,الشمال,محل,تجاري,10,0,0
2025,4,الحدود الشماليه,العويقيلة,الصناعية,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,نصاب,نصاب,شقة,سكني,1,7500,62.5
2025,4,الحدود الشماليه,عرعر,الجوهرة,دور,سكني,5,30240,107.99
2025,4,الحدود الشماليه,عرعر,الربوة,شقة,سكني,228,16053.02,128.28
2025,4,الحدود الشماليه,طريف,الفيصلية شرق,محل,تجاري,19,0,0
2025,4,الحدود الشماليه,عرعر,الهلالي,شقة,سكني,2,21000,165
2025,4,الحدود الشماليه,رفحاء,النموذجية,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,الصالحية,شقة,سكني,123,13987.74,110.03
2025,4,الحدود الشماليه,طريف,الورود,محل,تجاري,13,0,0
2025,4,الحدود الشماليه,عرعر,المساعدية,دور,سكني,4,22500,122.36
2025,4,الحدود الشماليه,عرعر,الناصرية,دور,سكني,11,15860,72.81
2025,4,الحدود الشماليه,عرعر,النخيل الشمالي,شقة,سكني,3,15500,112.28
2025,4,الحدود الشماليه,عرعر,بدنة,استديو,سكني,3,7200,174.25
2025,4,الحدود الشماليه,رفحاء,العزيزية,دور,سكني,4,17600,107.33
2025,4,الحدود الشماليه,عرعر,المباركية,معرض تجاري,تجاري,1,0,0
2025,4,الحدود الشماليه,رفحاء,الجبهان,دور,سكني,2,8400,42
2025,4,الحدود الشماليه,رفحاء,حي الضاحية,فيلا,سكني,2,24600,98.4
2025,4,الحدود الشماليه,عرعر,النخيل الجنوبي,استديو,سكني,1,8400,168
2025,4,الحدود الشماليه,عرعر,الفيصلية,استديو,سكني,1,6600,150
2025,4,الحدود الشماليه,رغوه الجديده,رغوة,شقة,سكني,1,18000,180
2025,4,الحدود الشماليه,لينه,حي لينة القديمة,شقة,سكني,7,15160,128
2025,4,الحدود الشماليه,طريف,اليرموك,دور,سكني,1,24000,100
2025,4,الحدود الشماليه,عرعر,الهلالي,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,طريف,العروبة,شقة,سكني,22,15050,120.25
2025,4,الحدود الشماليه,عرعر,الخالدية,مكتب,تجاري,1,0,0
2025,4,الحدود الشماليه,رفحاء,القادسية,محل,تجاري,8,0,0
2025,4,الحدود الشماليه,رفحاء,الورود,محل,تجاري,38,0,0
2025,4,الحدود الشماليه,رفحاء,الروضة,استديو,سكني,1,10800,154.28
2025,4,الحدود الشماليه,رفحاء,الورود,استديو,سكني,9,10920,278.55
2025,4,الحدود الشماليه,شعبة نصاب,حي ج/3د,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,عرعر,الصالحية,دور,سكني,16,16500,79.4
2025,4,الحدود الشماليه,طريف,الخليج,محل,تجاري,12,0,0
2025,4,الحدود الشماليه,العويقيلة,الأندلس,شقة,سكني,27,14760.68,112.2
2025,4,الحدود الشماليه,عرعر,إشبيلية الشمالي,دور,سكني,1,6000,60
2025,4,الحدود الشماليه,عرعر,العزيزية,محل,تجاري,101,0,0
2025,4,الحدود الشماليه,عرعر,المباركية,استديو,سكني,1,21600,432
2025,4,الحدود الشماليه,شعبة نصاب,مخطط سوق الماشية والأعلاف,شقة,سكني,1,18000,180
2025,4,الحدود الشماليه,عرعر,الريان,استديو,سكني,5,15600,200.83
2025,4,الحدود الشماليه,روضة هباس,مخطط روضة هباس ,شقة,سكني,32,16013.8,123.77
2025,4,الحدود الشماليه,طريف,العزيزية,دور,سكني,8,23735.71,143.95
2025,4,الحدود الشماليه,عرعر,إشبيلية الجنوبي,دور,سكني,1,9600,48
2025,4,الحدود الشماليه,عرعر,الصناعية الأولى,محل,تجاري,7,0,0
2025,4,الحدود الشماليه,عرعر,المنصورية,محل,تجاري,48,0,0
2025,4,الحدود الشماليه,عرعر,مشرف,محل,تجاري,3,0,0
2025,4,الحدود الشماليه,عرعر,المحمدية,مكتب,تجاري,1,0,0
2025,4,الحدود الشماليه,الربيع,الربيع,محل,تجاري,1,0,0
2025,4,الحدود الشماليه,رفحاء,الورود,فيلا,سكني,7,24960,88.11
2025,4,الحدود الشماليه,عرعر,مشرف,شقة,سكني,42,18346.66,133.68
2025,4,الحدود الشماليه,عرعر,الربوة,استديو,سكني,1,19200,384
2025,4,الحدود الشماليه,عرعر,الرفاع,دور,سكني,1,24000,106.66
2025,4,الحدود الشماليه,عرعر,المحمدية,شقة,سكني,77,10633.46,99.87
2025,4,الحدود الشماليه,رفحاء,العمال,محل,تجاري,2,0,0
2025,4,الحدود الشماليه,عرعر,المطار,مكتب,تجاري,6,0,0
2025,4,الحدود الشماليه,طريف,الصالحية,فيلا,سكني,1,12000,40
2025,4,الحدود الشماليه,عرعر,بدنة,محل,تجاري,20,0,0
2025,4,الحدود الشماليه,طريف,الفيصلية غرب,دور,سكني,3,20600,106.43
2025,4,الحدود الشماليه,طريف,أرض وزارة الاسكان,دور,سكني,2,27600,134
2025,4,الحدود الشماليه,عرعر,النسيم,شقة,سكني,117,13914.94,106.27
2025,4,الحدود الشماليه,عرعر,النخيل الجنوبي,فيلا,سكني,1,12000,26.66
2025,4,الحدود الشماليه,طريف,مشروع اغنام العقيلي,محل,تجاري,9,0,0
2025,4,الحدود الشماليه,عرعر,المحمدية,دور,سكني,6,15933.33,90.57
2025,4,الحدود الشماليه,رفحاء,القادسية,فيلا,سكني,1,20400,136
2025,4,الحدود الشماليه,عرعر,العزيزية,شقة,سكني,146,13033.64,108.74
2025,4,الحدود الشماليه,طريف,الصالحية,شقة,سكني,67,14861.03,106.04
2025,4,الحدود الشماليه,رفحاء,حي الضاحية,دور,سكني,2,19800,72
2025,4,الحدود الشماليه,عرعر,قرطبة,محل,تجاري,4,0,0
2025,4,الحدود الشماليه,عرعر,الروضة,محل,تجاري,40,0,0
2025,4,الحدود الشماليه,عرعر,الروضة,شقة,سكني,84,11491.59,120.05
2025,4,الحدود الشماليه,طريف,الفيصلية شرق,شقة,سكني,80,14591.54,126.28
2025,4,الحدود الشماليه,رفحاء,العزيزية,محل,تجاري,7,0,0
2025,4,الحدود الشماليه,طريف,الشفاء,شقة,سكني,115,16210.95,128.04
