السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,نجران,نجران,الحضن,شقة,سكني,62,17180.95,156.34
2025,2,نجران,سلطانه,سلطانه,محل,تجاري,2,0,0
2025,2,نجران,نجران,صاغر,شقة,سكني,42,15331.57,121.24
2025,2,نجران,نجران,الضيافة,استديو,سكني,4,8850,117.85
2025,2,نجران,القافيه,القافيه,شقة,سكني,1,18000,180
2025,2,نجران,الحصينية,سايلة غزال,فيلا,سكني,1,15000,75
2025,2,نجران,نجران,تصلال,شقة,سكني,79,15882.14,121.98
2025,2,نجران,نجران,الروضة,معرض تجاري,تجاري,2,0,0
2025,2,نجران,حبونا,السرح,شقة,سكني,21,15107.14,118.87
2025,2,نجران,صخى,النقعاء,شقة,سكني,9,17500,123.03
2025,2,نجران,حبونا,حبونا,محل,تجاري,8,0,0
2025,2,نجران,ثار - الرحبه,الرحبه,شقة,سكني,5,16500,139.44
2025,2,نجران,نجران,سقام,شقة,سكني,18,16864.28,122.56
2025,2,نجران,الحضيره,الحضيره,شقة,سكني,1,8000,62.8
2025,2,نجران,لحيفه,لحيفه,شقة,سكني,1,12500,62.5
2025,2,نجران,حبونا,المنتشر,محل,تجاري,6,0,0
2025,2,نجران,نجران,الإسكان,شقة,سكني,16,17307.69,126.5
2025,2,نجران,الحصينية,الحدباء,شقة,سكني,2,6000,41.28
2025,2,نجران,نجران,البطحاء,محل,تجاري,1,0,0
2025,2,نجران,نجران,الخالدية,مكتب,تجاري,3,0,0
2025,2,نجران,الصفران (الروساء),الصفران (الروساء),شقة,سكني,1,12000,80
2025,2,نجران,حبونا,بني هميم,شقة,سكني,1,17000,94.44
2025,2,نجران,حبونا,المنتشر,دور,سكني,8,51700,57.28
2025,2,نجران,نجران,الأمير مشعل,دور,سكني,11,25425,116.83
2025,2,نجران,عنص,عنص,شقة,سكني,1,16000,200
2025,2,نجران,نجران,الشرفة,دور,سكني,15,26071.42,77.99
2025,2,نجران,نجران,الفيصلية,دور,سكني,7,16833.33,85.9
2025,2,نجران,نجران,الغويلا,مكتب,تجاري,1,0,0
2025,2,نجران,الروضه,الروضه,شقة,سكني,1,18000,116.12
2025,2,نجران,نجران,أبو غبار,شقة,سكني,22,16406.66,152.65
2025,2,نجران,شرورة,النزهة,شقة,سكني,86,11862.79,97.88
2025,2,نجران,نجران,الصناعية,شقة,سكني,8,15862.5,123.05
2025,2,نجران,نجران,الأمير مشعل,فيلا,سكني,3,28333.33,116.66
2025,2,نجران,نجران,زور وادعة,شقة,سكني,13,16500,142.91
2025,2,نجران,نجران,زور ال الحارث,استديو,سكني,1,12000,400
2025,2,نجران,حبونا,القابل,محل,تجاري,2,0,0
