السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,تبوك,ضباء,البلد,استديو,سكني,3,24000,240
2025,3,تبوك,تبوك,الراجحي,شقة,سكني,157,18675.33,142.95
2025,3,تبوك,تبوك,القادسية الثانى,فيلا,سكني,4,36050,111.04
2025,3,تبوك,أملج,أبو شجره,شقة,سكني,72,22709.52,165.31
2025,3,تبوك,أملج,الدقم,شقة,سكني,31,38720,257.9
2025,3,تبوك,ضباء,ضحكان 1,محل,تجاري,6,0,0
2025,3,تبوك,تيماء,هداج,دور,سكني,1,6000,31.57
2025,3,تبوك,خشم الظبيبه,خشم الظبيبه,شقة,سكني,1,18000,90
2025,3,تبوك,تبوك,البلدة القديمة,مكتب,تجاري,2,0,0
2025,3,تبوك,تبوك,الياسمين,دور,سكني,3,36000,102.85
2025,3,تبوك,الوجه,الربوة,محل,تجاري,27,0,0
2025,3,تبوك,تبوك,الورود,معرض تجاري,تجاري,20,0,0
2025,3,تبوك,تبوك,العين,شقة,سكني,3,19200,146.01
2025,3,تبوك,تبوك,القادسية الاول,فيلا,سكني,1,36000,123.65
2025,3,تبوك,تبوك,القادسية الثانى,محل,تجاري,32,0,0
2025,3,تبوك,تيماء,الرحمانية,فيلا,سكني,1,14400,48
2025,3,تبوك,ضباء,القري السياحية بالسجدة,شقة,سكني,1,15000,127.65
2025,3,تبوك,تبوك,اليرموك,فيلا,سكني,2,30000,121.95
2025,3,تبوك,ضباء,شمال ارامكو,شقة,سكني,22,34200,211.46
2025,3,تبوك,ضباء,المقيطع,مكتب,تجاري,3,0,0
2025,3,تبوك,تبوك,غرناطة,دور,سكني,1,38400,117.07
2025,3,تبوك,تبوك,الفيصلية الجنوبية,شقة,سكني,887,16394.92,132.83
2025,3,تبوك,أملج,العليا,محل,تجاري,15,0,0
2025,3,تبوك,ضباء,غرناطة,محل,تجاري,1,0,0
2025,3,تبوك,تبوك,التعاون,فيلا,سكني,1,60000,150
2025,3,تبوك,أملج,حي ج1,معرض تجاري,تجاري,1,0,0
2025,3,تبوك,المويلح,المويلح,شقة,سكني,7,18007,138.31
2025,3,تبوك,حالة عمار,المنطقة السكنية,محل,تجاري,1,0,0
2025,3,تبوك,تبوك,الراجحي,مكتب,تجاري,1,0,0
2025,3,تبوك,أملج,الشفا,محل,تجاري,5,0,0
2025,3,تبوك,تبوك,طيبة,دور,سكني,2,36600,91.5
2025,3,تبوك,تبوك,السعادة,دور,سكني,1,7200,32
2025,3,تبوك,تيماء,الشفاء,دوبلاكس,سكني,1,16800,131.13
2025,3,تبوك,تبوك,غرناطة,محل,تجاري,16,0,0
2025,3,تبوك,أملج,الصفاء,شقة,سكني,92,27482.35,246.15
2025,3,تبوك,أملج,الصيادلة,محل,تجاري,1,0,0
2025,3,تبوك,تبوك,الشفاء,شقة,سكني,209,18033.72,139.1
2025,3,تبوك,تبوك,النهضة,معرض تجاري,تجاري,2,0,0
2025,3,تبوك,حقل,البلدة القديمة,دور,سكني,1,6000,50
2025,3,تبوك,تبوك,الراجحي,محل,تجاري,102,0,0
2025,3,تبوك,مزرعة حسين بن خضر,مزرعة حسين بن خضر,شقة,سكني,1,17500,145.83
2025,3,تبوك,حقل,الحميضة,شقة,سكني,2,15000,97.38
2025,3,تبوك,ضباء,المروج,شقة,سكني,75,38538.83,217.63
2025,3,تبوك,الوجه,العزيزية,استديو,سكني,5,10000,125
2025,3,تبوك,ضباء,القادسية,فيلا,سكني,1,274000,365.33
2025,3,تبوك,تبوك,المروج,دور,سكني,1,30000,83.33
2025,3,تبوك,تبوك,البساتين,استديو,سكني,5,4800,192
2025,3,تبوك,ضباء,القادسية,محل,تجاري,1,0,0
2025,3,تبوك,أملج,التحلية,دور,سكني,1,24000,123.07
2025,3,تبوك,تبوك,القادسية الاول,محل,تجاري,72,0,0
2025,3,تبوك,تيماء,الصفاء,شقة,سكني,43,10766.66,108.7
2025,3,تبوك,أملج,المريحل,محل,تجاري,1,0,0
2025,3,تبوك,تبوك,البوادي,معرض تجاري,تجاري,2,0,0
2025,3,تبوك,تبوك,طيبة,محل,تجاري,2,0,0
2025,3,تبوك,تبوك,المصيف,دور,سكني,4,27000,116.18
2025,3,تبوك,ضباء,الصفر,شقة,سكني,6,11500,55.79
2025,3,تبوك,تبوك,الصفاء,استديو,سكني,27,15088.88,491.55
2025,3,تبوك,أملج,الربيع,محل,تجاري,11,0,0
2025,3,تبوك,تبوك,الفنار,محل,تجاري,17,0,0
2025,3,تبوك,تبوك,الصفاء,محل,تجاري,45,0,0
2025,3,تبوك,تبوك,المروج,محل,تجاري,284,0,0
2025,3,تبوك,أملج,البلد,شقة,سكني,36,18385.71,164.8
2025,3,تبوك,تبوك,الحزم,دوبلاكس,سكني,1,50000,200
2025,3,تبوك,بئر بن هرماس,البلدة القديمة,محل,تجاري,9,0,0
2025,3,تبوك,أملج,الشعب,شقة,سكني,1,6000,45.45
2025,3,تبوك,تبوك,الحزم,محل,تجاري,11,0,0
2025,3,تبوك,تبوك,رايس,شقة,سكني,9,16100,85.69
2025,3,تبوك,أملج,البطحاء,شقة,سكني,13,21755.55,184.79
2025,3,تبوك,ضباء,الغال,شقة,سكني,1,14400,160
2025,3,تبوك,تبوك,القدس,دور,سكني,2,33000,180
2025,3,تبوك,الوجه,المنتزة,فيلا,سكني,3,32666.66,160
2025,3,تبوك,ضباء,الصمدة,محل,تجاري,15,0,0
2025,3,تبوك,أملج,الاندلس,شقة,سكني,3,33000,220
2025,3,تبوك,تبوك,الراجحي,معرض تجاري,تجاري,1,0,0
2025,3,تبوك,تبوك,الدفاع,شقة,سكني,1,18000,180
2025,3,تبوك,تيماء,الروضة,محل,تجاري,10,0,0
2025,3,تبوك,تبوك,الصفوة,معرض تجاري,تجاري,1,0,0
2025,3,تبوك,تبوك,الفردوس,معرض تجاري,تجاري,3,0,0
2025,3,تبوك,تبوك,المدينة الصناعية,محل,تجاري,1,0,0
2025,3,تبوك,بئر بن هرماس,الربوة,شقة,سكني,27,17050,108.58
2025,3,تبوك,ضباء,البلد,دور,سكني,7,146000,423.18
2025,3,تبوك,تبوك,النهضة,استديو,سكني,28,11772,297.29
2025,3,تبوك,تبوك,المصيف,شقة,سكني,936,19658.84,144.44
2025,3,تبوك,ضباء,منطقة تحلية المياة,شقة,سكني,1,18000,81.81
2025,3,تبوك,تبوك,المصيف,معرض تجاري,تجاري,20,0,0
2025,3,تبوك,ضباء,عيانة 2,شقة,سكني,9,70500,408.88
2025,3,تبوك,تبوك,الفيصلية الجنوبية,استديو,سكني,88,13085.71,252.74
2025,3,تبوك,تبوك,القادسية الاول,دور,سكني,3,33200,194.66
2025,3,تبوك,تبوك,الروضة,محل,تجاري,149,0,0
2025,3,تبوك,أملج,وادي الدغيدج,محل,تجاري,1,0,0
2025,3,تبوك,تبوك,الاحياء الجنوبية,محل,تجاري,59,0,0
2025,3,تبوك,تبوك,البساتين,محل,تجاري,34,0,0
2025,3,تبوك,أملج,النسيم,شقة,سكني,17,18000,218.56
2025,3,تبوك,تبوك,الريان,محل,تجاري,190,0,0
2025,3,تبوك,أملج,التحلية,فيلا,سكني,1,24020,68.62
2025,3,تبوك,تبوك,الراية,محل,تجاري,11,0,0
2025,3,تبوك,تبوك,الروضة,معرض تجاري,تجاري,3,0,0
2025,3,تبوك,تبوك,سلطانة,شقة,سكني,556,16009.83,134.11
2025,3,تبوك,أملج,الروضة,محل,تجاري,19,0,0
2025,3,تبوك,تبوك,اليرموك,شقة,سكني,273,19169.72,159.41
2025,3,تبوك,تبوك,التعاون,معرض تجاري,تجاري,1,0,0
2025,3,تبوك,بئر بن هرماس,النهضة,شقة,سكني,2,17500,102.1
2025,3,تبوك,تيماء,القاع,محل,تجاري,14,0,0
2025,3,تبوك,تيماء,المنتزة,شقة,سكني,67,10186.66,74.01
2025,3,تبوك,أملج,الكورنيش,محل,تجاري,5,0,0
2025,3,تبوك,العيينه,العيينه,شقة,سكني,6,15600,121.71
2025,3,تبوك,الشبحه,الشبحه,شقة,سكني,2,17500,100.83
2025,3,تبوك,حقل,الريان,دور,سكني,2,16800,140
2025,3,تبوك,تيماء,الشفاء,محل,تجاري,24,0,0
2025,3,تبوك,ضباء,المقيطع,محل,تجاري,60,0,0
2025,3,تبوك,البدع - البدع,الروضة,شقة,سكني,10,17485.71,124.82
2025,3,تبوك,تبوك,الهجن,محل,تجاري,1,0,0
2025,3,تبوك,تبوك,التعاون,محل,تجاري,38,0,0
2025,3,تبوك,تبوك,البوادي,دور,سكني,6,13800,97.47
2025,3,تبوك,تيماء,الروضة,فيلا,سكني,2,7200,18
2025,3,تبوك,أملج,الروضة,شقة,سكني,36,33900,258.08
2025,3,تبوك,تبوك,الفنار,دور,سكني,1,29999,234.14
2025,3,تبوك,تبوك,الزهراء,دور,سكني,1,30000,250
2025,3,تبوك,تبوك,المروج,مكتب,تجاري,1,0,0
2025,3,تبوك,تبوك,البلدة القديمة,محل,تجاري,197,0,0
2025,3,تبوك,أملج,حي ج17,شقة,سكني,3,16000,106.07
2025,3,تبوك,تبوك,الورود,محل,تجاري,213,0,0
2025,3,تبوك,حقل,الظهرة,دور,سكني,9,22080,167.8
2025,3,تبوك,حقل,البلدة القديمة,شقة,سكني,4,16000,123.33
2025,3,تبوك,ضباء,المروج,محل,تجاري,16,0,0
2025,3,تبوك,تبوك,الشروق,محل,تجاري,1,0,0
2025,3,تبوك,تيماء,الصفاء,دور,سكني,2,15000,112.66
2025,3,تبوك,أملج,السلام,محل,تجاري,46,0,0
2025,3,تبوك,اشواق,اشواق,شقة,سكني,15,14228.57,145.14
2025,3,تبوك,تبوك,الريان,دور,سكني,6,30840,118.58
2025,3,تبوك,أملج,المرجان,شقة,سكني,11,16000,90.66
2025,3,تبوك,الكر,الكر,محل,تجاري,1,0,0
2025,3,تبوك,أشواق - البديع,البديع,شقة,سكني,1,18000,90
2025,3,تبوك,تيماء,الشرف,شقة,سكني,2,6000,41.66
2025,3,تبوك,تبوك,النخيل,دور,سكني,7,34800,162.3
2025,3,تبوك,تبوك,الهجن,شقة,سكني,1,18000,120
2025,3,تبوك,حقل,القادسية,شقة,سكني,7,15845,159.14
2025,3,تبوك,بداء,بداء,شقة,سكني,9,17833.33,78.88
2025,3,تبوك,ضباء,المقيطع,فيلا,سكني,3,154733.33,294.93
2025,3,تبوك,حقل,الريان,شقة,سكني,7,14800,123.36
2025,3,تبوك,أملج,الضويحي,شقة,سكني,8,25080,172.35
2025,3,تبوك,تيماء,الرحمانية,دور,سكني,10,11600,100
2025,3,تبوك,تيماء,الخبراء,دور,سكني,2,9000,56.08
2025,3,تبوك,تيماء,القاع,شقة,سكني,6,11880,110.97
