السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,عسير,خميس مشيط,عكاظ,شقة,سكني,2,12000,78.46
2025,3,عسير,مشحذ,مشحذ,شقة,سكني,5,14400,86.55
2025,3,عسير,خميس مشيط,العمارة,محل,تجاري,28,0,0
2025,3,عسير,الخانق,الخانق,محل,تجاري,1,0,0
2025,3,عسير,أبها,الزهور,شقة,سكني,257,19954.54,125.99
2025,3,عسير,خميس مشيط,الرصراص 1,دور,سكني,17,16145.45,93.78
2025,3,عسير,خميس مشيط,الوقواق,معرض تجاري,تجاري,1,0,0
2025,3,عسير,خميس مشيط,الرونة,استديو,سكني,2,7800,325
2025,3,عسير,خميس مشيط,المصيف,فيلا,سكني,1,36000,107.2
2025,3,عسير,خميس مشيط,المعزاب,دور,سكني,3,19000,150
2025,3,عسير,خميس مشيط,المنارة,دور,سكني,4,22500,91.38
2025,3,عسير,أحد رفيدة,الشعبين,شقة,سكني,4,15200,88.52
2025,3,عسير,جندله,جندله,شقة,سكني,1,12000,80
2025,3,عسير,ال سرار,ال سرار,شقة,سكني,2,18000,120
2025,3,عسير,أحد رفيدة - الواديين,النورس,شقة,سكني,5,14466.66,105.87
2025,3,عسير,تثليث,الدائري الجنوبي,محل,تجاري,1,0,0
2025,3,عسير,تباشعه,تباشعه,شقة,سكني,1,18000,150
2025,3,عسير,حدبه ال زهير (مفيف),النزهة,محل,تجاري,16,0,0
2025,3,عسير,أبها,النصب,دور,سكني,2,17000,80.23
2025,3,عسير,خميس مشيط,الحضارى,معرض تجاري,تجاري,2,0,0
2025,3,عسير,ذات مساك,ذات مساك,شقة,سكني,1,9000,50.84
2025,3,عسير,خميس مشيط,الوفاء,شقة,سكني,172,16017.4,96.48
2025,3,عسير,خميس مشيط,عتود الشمالي,مكتب,تجاري,7,0,0
2025,3,عسير,بيشة,الحزامي و النغيلة,مكتب,تجاري,2,0,0
2025,3,عسير,قرن صيفر,قرن صيفر,محل,تجاري,1,0,0
2025,3,عسير,بلقرن,الحبيل,شقة,سكني,1,17000,170
2025,3,عسير,النماص,السد,فيلا,سكني,1,20000,119.04
2025,3,عسير,سراة عبيدة,النهضة,محل,تجاري,3,0,0
2025,3,عسير,أبها,المروج,دور,سكني,44,24119.04,103.68
2025,3,عسير,تنومة,الضباب,شقة,سكني,3,20000,133.33
2025,3,عسير,خميس مشيط,الخالدية,محل,تجاري,109,0,0
2025,3,عسير,الكيلة (الحصاحص),الكيلة (الحصاحص),محل,تجاري,2,0,0
2025,3,عسير,أبها,الوصايف,دور,سكني,13,27800,164.49
2025,3,عسير,أبها,النرجس,شقة,سكني,4,14400,116
2025,3,عسير,أبها,البديع,محل,تجاري,86,0,0
2025,3,عسير,أبها,الزهور,فيلا,سكني,4,40500,107
2025,3,عسير,خميس مشيط,الرصراص 2,دور,سكني,29,18200,93.75
2025,3,عسير,خميس مشيط,البوادي,دور,سكني,9,15900,93.09
2025,3,عسير,هجانه,هجانه,محل,تجاري,1,0,0
2025,3,عسير,تنومة,السلام,شقة,سكني,9,14700,148.54
2025,3,عسير,خميس مشيط,الحضارى,فيلا,سكني,1,55000,200
2025,3,عسير,خميس مشيط,الدرب,شقة,سكني,66,11846.03,106.51
2025,3,عسير,بيشة,المدراء,محل,تجاري,3,0,0
2025,3,عسير,أبها,المروة,محل,تجاري,4,0,0
2025,3,عسير,القرين,القرين,شقة,سكني,1,6000,75
2025,3,عسير,الصايف,الصايف,شقة,سكني,1,24000,126.31
2025,3,عسير,الرزه,الرزه,شقة,سكني,1,18000,140.5
2025,3,عسير,أبها,البحيرة,فيلا,سكني,4,65000,325
2025,3,عسير,محائل,الشهداء,شقة,سكني,62,13416.66,102.64
2025,3,عسير,النماص,الروابي,دور,سكني,1,10000,50
2025,3,عسير,أحد رفيدة,السلامة,شقة,سكني,102,13872.12,104.37
2025,3,عسير,رجال المع - العين,العين,محل,تجاري,1,0,0
2025,3,عسير,أبها,العقيق,دور,سكني,6,21666.66,210
2025,3,عسير,أبها,شمسان,مكتب,تجاري,2,0,0
2025,3,عسير,أبها,المنهل,استديو,سكني,1,7200,90
2025,3,عسير,خميس مشيط,الخلصة,استديو,سكني,2,4800,64
2025,3,عسير,محائل,النسيم,محل,تجاري,201,0,0
2025,3,عسير,أبها,القابل,دور,سكني,5,14750,97.68
2025,3,عسير,أبها,البديع,استديو,سكني,12,14040,156
2025,3,عسير,خميس مشيط,ذهبان الغربي,شقة,سكني,4,16000,140.71
2025,3,عسير,المجاردة,الروضة,محل,تجاري,31,0,0
2025,3,عسير,خميس مشيط,ذهبان الغربي,استديو,سكني,1,6000,171.42
2025,3,عسير,الحرف الجازع,الحرف الجازع,شقة,سكني,1,12000,100
2025,3,عسير,خميس مشيط,الإسكان,شقة,سكني,24,19866.66,120.54
2025,3,عسير,أبها,الفل,محل,تجاري,10,0,0
2025,3,عسير,مكيده,مكيده,شقة,سكني,1,6000,75
2025,3,عسير,محائل,النزهة,فيلا,سكني,1,18000,37.5
2025,3,عسير,خميس مشيط,اليرموك,فيلا,سكني,1,30000,100
2025,3,عسير,البشائر,الحمراء,شقة,سكني,33,13077.77,78.98
2025,3,عسير,خميس مشيط,عتود الجنوبي,شقة,سكني,160,18322.85,132.91
2025,3,عسير,حاجب صقر (مثلث صقر),حاجب صقر (مثلث صقر),محل,تجاري,1,0,0
2025,3,عسير,أبها,الزهور,محل,تجاري,30,0,0
2025,3,عسير,حضن القلالات,حضن القلالات,شقة,سكني,2,13750,118.78
2025,3,عسير,عتيمان,عتيمان,شقة,سكني,4,9500,95.2
2025,3,عسير,أحد رفيدة,وسط البلد,دور,سكني,3,21000,79
2025,3,عسير,أبها,العرين,فيلا,سكني,5,69250,189.51
2025,3,عسير,الجوف ( قرن الثوير),الجوف ( قرن الثوير),شقة,سكني,1,9600,160
