السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,مكة المكرمة,المكسر (العقيله),المكسر (العقيله),محل,تجاري,1,0,0
2025,2,مكة المكرمة,مكة المكرمة,السنابل,استديو,سكني,64,11333.33,90.47
2025,2,مكة المكرمة,جدة,الحجاز,شقة,سكني,4,16375,90.85
2025,2,مكة المكرمة,جدة,النخيل,معرض تجاري,تجاري,27,0,0
2025,2,مكة المكرمة,جدة,القوس,شقة,سكني,89,18555.73,141
2025,2,مكة المكرمة,مكة المكرمة,السلامة,شقة,سكني,564,17466.24,114.01
2025,2,مكة المكرمة,فقعه,فقعه,شقة,سكني,1,12000,100
2025,2,مكة المكرمة,جدة,الرويس,معرض تجاري,تجاري,32,0,0
2025,2,مكة المكرمة,تربة,العلاوة الشرقية,محل,تجاري,1,0,0
2025,2,مكة المكرمة,جدة,النزلة الشرقية,معرض تجاري,تجاري,11,0,0
2025,2,مكة المكرمة,جدة,الأندلس,معرض تجاري,تجاري,58,0,0
2025,2,مكة المكرمة,الطائف,أم العراد,مكتب,تجاري,3,0,0
2025,2,مكة المكرمة,جدة,الغدير,محل,تجاري,4,0,0
2025,2,مكة المكرمة,الجموم - بحرة,الأصالة,شقة,سكني,169,17902.45,125.99
2025,2,مكة المكرمة,جدة,الفيحاء,مكتب,تجاري,180,0,0
2025,2,مكة المكرمة,ميسان,الحارة الشمالية,شقة,سكني,1,6500,26
2025,2,مكة المكرمة,الطائف,الواسط,استديو,سكني,3,11400,281.66
2025,2,مكة المكرمة,مكة المكرمة,التروية,دور,سكني,11,15950,68.99
2025,2,مكة المكرمة,الطائف,شبرا,استديو,سكني,4,8000,200
2025,2,مكة المكرمة,المرقب والسليم,المرقب والسليم,شقة,سكني,7,12000,95
2025,2,مكة المكرمة,الوعيران,الوعيران,شقة,سكني,1,18000,180
2025,2,مكة المكرمة,جدة,الثغر,شقة,سكني,271,19640.54,186.23
2025,2,مكة المكرمة,البيار,البيار,محل,تجاري,3,0,0
2025,2,مكة المكرمة,جدة,اللؤلؤ,شقة,سكني,127,25447.82,194.92
2025,2,مكة المكرمة,الطائف,العرفاء الشرقية,محل,تجاري,32,0,0
2025,2,مكة المكرمة,الفرش,الفرش,محل,تجاري,1,0,0
2025,2,مكة المكرمة,جدة,البوادي,مكتب,تجاري,77,0,0
2025,2,مكة المكرمة,القريع بني مالك,القريع القديم,شقة,سكني,2,12000,93.75
2025,2,مكة المكرمة,خليص,الصدر,شقة,سكني,3,18000,123.33
2025,2,مكة المكرمة,جدة,الأمير فواز الجنوبى,مكتب,تجاري,5,0,0
2025,2,مكة المكرمة,العموديه,العموديه,شقة,سكني,1,17500,175
2025,2,مكة المكرمة,الجموم,الفتح,فيلا,سكني,1,22000,26.46
2025,2,مكة المكرمة,خدان,خدان,شقة,سكني,1,16000,133.33
2025,2,مكة المكرمة,الطائف,الكدى,شقة,سكني,29,17600,128.21
2025,2,مكة المكرمة,مكة المكرمة,الشامية الجديد,شقة,سكني,1223,18435.15,119.29
2025,2,مكة المكرمة,المرقب والسليم,المرقب والسليم,محل,تجاري,5,0,0
2025,2,مكة المكرمة,جدة,المرسلات,شقة,سكني,71,17580.85,143.61
2025,2,مكة المكرمة,الطائف,الياسمين,فيلا,سكني,1,40000,160
2025,2,مكة المكرمة,الجموم - بحرة,البساتين,محل,تجاري,3,0,0
2025,2,مكة المكرمة,الطائف,العزيزية,محل,تجاري,22,0,0
2025,2,مكة المكرمة,جدة,النعيم,معرض تجاري,تجاري,42,0,0
2025,2,مكة المكرمة,جدة,المحمدية,استديو,سكني,2,5000,89.41
2025,2,مكة المكرمة,الطائف,الوكرة,دور,سكني,3,17000,70.92
2025,2,مكة المكرمة,الطائف,الحلقة الغربية,شقة,سكني,260,17285.02,118.34
2025,2,مكة المكرمة,مكة المكرمة,الجامعة,معرض تجاري,تجاري,34,0,0
2025,2,مكة المكرمة,دكوان,دكوان,شقة,سكني,1,17500,175
2025,2,مكة المكرمة,ال بن راجح,ال بن راجح,شقة,سكني,1,18000,257.14
2025,2,مكة المكرمة,جدة,الأمير فواز الجنوبى,فيلا,سكني,10,47000,129.68
2025,2,مكة المكرمة,جدة,الحمراء,شقة,سكني,960,35401.51,285.18
2025,2,مكة المكرمة,الطائف,الأخباب,شقة,سكني,438,16571.91,110.56
2025,2,مكة المكرمة,جدة,الشراع,مكتب,تجاري,12,0,0
2025,2,مكة المكرمة,رنية,عطف الوزران,شقة,سكني,7,11650,107.66
2025,2,مكة المكرمة,مقر شنيف,مقر شنيف,شقة,سكني,1,18000,116.12
2025,2,مكة المكرمة,جدة,الروضة,مكتب,تجاري,406,0,0
2025,2,مكة المكرمة,مكة المكرمة,الملك فهد,شقة,سكني,1017,22467.78,144.97
2025,2,مكة المكرمة,مكة المكرمة,العابدية,مكتب,تجاري,1,0,0
2025,2,مكة المكرمة,جدة,المنتزة,دور,سكني,9,51250,266.69
2025,2,مكة المكرمة,الطائف,السداد,فيلا,سكني,12,30500,79.55
2025,2,مكة المكرمة,جدة,الريان,معرض تجاري,تجاري,8,0,0
2025,2,مكة المكرمة,مكة المكرمة,العزيزية,فيلا,سكني,8,55500,108.13
2025,2,مكة المكرمة,القنفذة,القاع 1,شقة,سكني,10,12300,121.76
2025,2,مكة المكرمة,مكة المكرمة,العكيشية,معرض تجاري,تجاري,1,0,0
2025,2,مكة المكرمة,جدة,أبحر الجنوبية,استديو,سكني,6,25000,775
2025,2,مكة المكرمة,مكة المكرمة,التنعيم,استديو,سكني,1,12000,200
2025,2,مكة المكرمة,الجموم,الفتح,دور,سكني,2,12000,100
2025,2,مكة المكرمة,دوقه,دوقه,دور,سكني,1,10000,44.44
