,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 2b: Exchange Rates of Some Foreign Currencies Against Saudi Riyal,,,,,,,,,,,,,جدول 2b:  سعــــر صرف بعض العــمـــلات الأجــنبـيــــة مقـــــابل الريال السعودي,
,,,,,,,,,,,,,,
نهاية,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
End of,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Period,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2011-01-31T00:00:00,,3.72150073066904,2.2356077694953,0.569120076177151,0.0457038632302566,0.0816105390756712,5.95912939881393,0.00336533809832976,3.75,5.13448810890889,0.12038149535822,-,3.97626030168493,
2011-02-28T00:00:00,,3.81112790892998,2.25673220017368,0.570326111127225,0.0458997183273938,0.0830015956054718,6.08776418162135,0.00332477004238434,3.75,5.18775118943971,0.122505119142061,-,4.0396504732034,
2011-03-31T00:00:00,,3.87526234145451,2.29331060205739,0.571962059412036,0.0451102023474428,0.0839865523427457,6.03448765833063,0.00338693341384359,3.75,5.3276523297491,0.123783331390217,-,4.09926779829291,
2011-04-30T00:00:00,,4.08748453386411,2.36667043034406,0.577010992349021,0.0457345572191709,0.0844971315696924,6.25060284078114,0.00349715502114317,3.75,5.57248675308484,0.125266717636852,-,4.32823981771575,
2011-05-31T00:00:00,,4.01586175984586,2.35108862107997,0.578300032754667,0.0463821452303318,0.0832777719973641,6.18859595314998,0.00347028830089202,3.75,5.39438353702372,0.123758267223038,-,4.39725595909577,
2011-06-30T00:00:00,,4.02713529399924,2.38519684288337,0.579452570601014,0.046456946465616,0.083854904557915,6.00300066014523,0.00347834755192878,3.75,5.41985822007495,0.12197098716005,-,4.49426018975446,
2011-07-31T00:00:00,,4.10775206543631,2.39600815152242,0.581917257843813,0.0483560749020177,0.0849182858437659,6.10238263885496,0.00356260137483587,3.75,5.34749224128705,0.126092698241799,-,4.6810595178616,
2011-08-31T00:00:00,,4.00913414909589,2.35789773903803,0.587158632096123,0.048962039899076,0.0815379107220061,6.10729208515444,0.0034991216118278,3.75,5.41877817084777,0.124929308067781,-,4.63248591473618,
2011-09-30T00:00:00,,3.66787966854358,2.05018957628038,0.590095909100986,0.0489366324884889,0.0763652533598312,5.8481465207318,0.00317931094389611,3.75,5.06364029399049,0.12036981844118,-,4.16019607146663,
2011-10-31T00:00:00,,3.94087827763752,2.23240990990991,0.593047536422652,0.0473487098238099,0.0767341219459325,6.00899053962435,0.00339520332490309,3.75,5.25036417088222,0.122129901920518,-,4.30786726836795,
2011-11-30T00:00:00,,3.75787148568439,2.0238302283194,0.590719420077973,0.0480462266410127,0.0718804666884099,5.85302919799814,0.00326003641966662,3.75,5.03178185969282,0.120150044294662,-,4.06857706266127,
2011-12-31T00:00:00,,3.80851106054191,2.00787840953082,0.595155641379767,0.0482500984738646,0.0703962290682106,5.79789907038245,0.00325154465667393,3.75,4.85213309285823,0.118285479480199,-,3.98555239420434,
2012-01-31T00:00:00,,3.98886298175833,2.14174828779733,0.594149781607646,0.0491093455813443,0.0754832748489442,5.92084984924459,0.0033333295128283,3.75,4.94101257220523,0.12081161972928,2.12068087994119,4.10463844411356,
2012-02-29T00:00:00,,4.05600467111071,2.20277692839104,0.596001793595556,0.046497334512682,0.0766246539796931,5.97863095049032,0.00332889677441439,3.75,5.04111447084233,0.123967010624669,2.15306884078774,4.18199084061378,
2012-03-31T00:00:00,,3.90073998468997,2.04537884362819,0.595777194553244,0.0456482551058095,0.0732993317451345,6.00337111280827,0.00329582706873564,3.75,5.00850117257553,0.121579576349051,2.11006076975017,4.15235385781069,
2012-04-30T00:00:00,,3.91988404624667,1.98286727595144,0.597695997960587,0.0462445619755836,0.0714015909699317,6.09790526609434,0.00330630092742646,3.75,4.95526712743201,0.1220784510505,2.13906793679767,4.12450346158211,
2012-05-31T00:00:00,,3.64764530090684,1.86771757411866,0.591907142312182,0.047589069642377,0.066466060937511,5.8140165156225,0.00318391256928906,3.75,4.65115591508233,0.117569834257814,2.03263049487777,3.86997758705516,
2012-06-30T00:00:00,,3.8216182820611,1.79391793914787,0.592897082923973,0.0472886440311778,0.0665955557011842,5.85111895718907,0.00325012707387418,3.75,4.72125340147342,0.11787999494576,2.07079352807996,3.92504845261989,
2012-07-31T00:00:00,,3.94724207235373,1.84610363330157,0.592231169763987,0.0479846618480437,0.067192207175101,5.88226607388919,0.00330046622358893,3.75,4.60650877935955,0.118798622196085,2.09415312447646,3.83395919474005,
2012-08-31T00:00:00,,3.88072072072072,1.83051102943535,0.59181802816843,0.0478012931106682,0.0673007738757106,5.93963757988363,0.00330513411470397,3.75,4.72915510112769,0.119541026731203,2.065546681355,3.93083333333333,
2012-09-30T00:00:00,,3.92401954132175,1.84629382506369,0.591392362605954,0.0483433644297322,0.0711619768569333,6.07162842165714,0.00335241639566631,3.75,4.84876584613321,0.121658770962883,2.09614309670207,4.00855328823334,
2012-10-31T00:00:00,,3.8917451463832,1.84520106039797,0.595218789376782,0.0470869093902568,0.0692939433739347,6.04352656388283,0.00342747131483086,3.75,4.8723865428569,0.122193550570448,2.09544032185963,4.03834835065743,
2012-11-30T00:00:00,,3.91162778053405,1.78647740958246,0.596261149730127,0.0454820814729938,0.0687739880221204,6.02137994599565,0.00345716928658526,3.75,4.86972671122768,0.122185377742018,2.10473143626873,4.05404662956963,
2012-12-31T00:00:00,,3.89252017694931,1.8307915643553,0.596224111890427,0.0433277702601113,0.0683719335624474,6.04350388292707,0.00349650256316923,3.75,4.943653877495,0.122441322932069,2.10449520175094,4.09121626417934,
2013-01-31T00:00:00,,3.89774834615722,1.88442127501418,0.597178799982643,0.0411772542370466,0.0703710422444671,5.91861205715444,0.00344824068439704,3.75,5.0812381320768,0.125868282771972,2.13177192882724,4.11365189170723,
2013-02-28T00:00:00,,3.85312251999267,1.89326863149615,0.59733437084317,0.0405492105188019,0.0697369680988193,5.69698173153296,0.00345494465393504,3.75,4.92340093603744,0.12585173270946,2.07572235137828,4.0288085106383,
