,,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,,قائمة الإحصاءات النقدية والمالية       Money & Banking Stat. List,
,,,,,,,,,,,,,,,
Table 20: Private Sector Imports Financed Through Commercial Banks,,,,,,,,,,,,,,جدول 20: واردات القطاع الخاص الممولة عن طريق المصارف التجارية,
 (Letters of Credit Settled and Bills Received),,,,,,,,,,,,,, (الإعتمادات المسددة وأوراق تحت التحصيل),
(Million ﷼),,,,,,,,,,,,,,(مليون ﷼),
الفترة,,Foodstuff             المواد الغذائية,,,,,,منسوجات ,مواد بناء,سيارات,آلات ,أجهزة, سلع أخرى,الإجمالي,
,,حبوب, فواكه و خضروات,سكر وشاي وبن,مواشي ولحوم,مواد,المجموع,وملبوسات,,,,,,,
Period,,Food,Fruits &,"Sugar, Tea",Livestock,غذائية أخرى,,Textiles,Building,Motor,Machinery,Appliances,Other,Grand,
,,Grains,Vegetables,& Coffee,& Meat,Others,Total,& Clothing,Materials,Vehicles,,,Goods,Total,
Q3,2024,1057.22336,77.71179000000001,289.68253999999996,327.38782000000003,1627.9427799999999,3379.94829,235.05021,7148.24907,10025.66908,3656.1816200000003,748.38712,21101.92509,46295.410480000006,
Q4,2024,932.06449,515.49601,227.94988039999998,316.34657,1490.21890955,3482.0758599500004,198.13290005,7753.06866495,9805.598816439999,2605.1265491700005,784.99829018,22908.41088272,47537.41196346,
Q1,2025,1168.23137,72.61,131.10201,351.22183,1294.12553,3017.2907400000004,234.2502,5962.39759,8131.782220000001,2865.97042,638.36376,23906.207019999994,44756.26195,
Q2,2025,913.3095800000001,59.13629,331.73296999999997,432.23045999999994,2429.17871,4165.5880099999995,192.03920000000002,6876.13315199,7314.93991,2878.8473000000004,795.84063,23346.080108000002,45569.46830999001,
Q3,2025,898.37563,170.63393,155.564,570.61344,1874.33605,3669.52305,234.64029000000002,7604.6512579,8586.60496,1738.83158,1292.4501699999998,21208.404700580002,44335.106008480005,
Q4,2025,836.84012,122.78133,228.16276922999998,788.22833,2861.29414936,4837.30669859,317.7319377,6974.11354834,7445.46653168,1730.79871491,1909.77743671,20033.464792669998,43248.659660599995,
,,,,,,,,,,,,,,,
1993-01-31T00:00:00,,128.038,12.93,52.898,182.228,308.369,684.4630000000001,559.281,485.93100000000004,1172.076,379.31399999999996,451.224,1960.746,5693.035,
1993-02-28T00:00:00,,95.144,22.718,30.095999999999997,165.393,230.50099999999998,543.852,562.571,355.334,995.578,257.875,406.074,1783.861,4905.145,
1993-03-31T00:00:00,,201.256,27.283,89.36500000000001,117.195,243.35700000000003,678.456,559.511,375.005,1005.48,292.195,342.048,1911.3270000000002,5164.022000000001,
1993-04-30T00:00:00,,138.1,19.171,54.382,147.881,247.876,607.41,719.3340000000001,423.906,1262.423,513.1510000000001,424.688,2112.344,6063.256,
1993-05-31T00:00:00,,230.696,23.288,59.216,136.127,256.661,705.988,597.919,414.903,1101.153,370.685,414.706,6871.043,10476.397,
1993-06-30T00:00:00,,152.6,11.3,58.8,195.39999999999998,260.2,678.3,596.8000000000001,424.70000000000005,1112,446.9,511.4,2243.2,6013.3,
1993-07-31T00:00:00,,87.40199999999999,15.365,89.126,101.681,320.91700000000003,614.491,559.716,506.072,699.2850000000001,327.62,541.515,1939.917,5188.616,
1993-08-31T00:00:00,,111.1,25.599999999999998,34.8,160.3,391.70000000000005,723.5,765.3,489.5,772.7,357,433,1823.4,5364.4,
1993-09-30T00:00:00,,139.155,23.4,45.435,177.71800000000002,303.855,689.5630000000001,601.279,420.336,1028.9,279.713,498.068,1659.7060000000001,5177.5650000000005,
1993-10-31T00:00:00,,219.1,10.9,61.5,172.2,306.8,770.5,522.1,497.6,1213.3000000000002,342.7,464.4,1818.6999999999998,5629.299999999999,
1993-11-30T00:00:00,,139.899,8.5,45.5,167.356,330.1,691.355,536.5,465.7,1155.3600000000001,328.751,502.8,2031.9,5712.366,
1993-12-31T00:00:00,,170.70000000000002,24.5,56,177.1,354.90000000000003,783.2,540,441.6,1260.5,458.3,530.9,2227.3999999999996,6241.9,
1994-01-31T00:00:00,,140.803,8.619,83.631,142.262,319.834,695.149,628.348,446.261,1393.891,331.139,462.87199999999996,2019.515,5977.175,
1994-02-28T00:00:00,,162.5,7.5,85.69999999999999,169.6,263.4,688.6999999999999,515.3,407.29999999999995,953.5999999999999,284.7,467.4,1792.4,5109.4,
1994-03-31T00:00:00,,140.2,15.8,51.400000000000006,215.89999999999998,370,793.3,478,402.7,1109.3,825.6,535.6,1832.8,5977.3,
1994-04-30T00:00:00,,103.89999999999999,36,59.800000000000004,129.3,288.1,617.1,439.6,459.20000000000005,1025.5,275,481.5,2661.9,5959.8,
1994-05-31T00:00:00,,69.7,18.2,47.7,179.7,264.3,579.6,459.40000000000003,244.9,610.7,148,458,1528.3999999999999,4029,
1994-06-30T00:00:00,,78.4,13.200000000000001,50.7,120.9,311.79999999999995,575,408.90000000000003,397,695.5,172.8,459,1927.1000000000001,4635.3,
1994-07-31T00:00:00,,131.6,16.2,50.4,111.4,248.10000000000002,557.7,354.8,334.70000000000005,483.70000000000005,204.6,360.3,1480.8,3776.6000000000004,
1994-08-31T00:00:00,,76.19999999999999,3.7,24.5,110.8,324.20000000000005,539.4000000000001,429.1,301.5,437.9,120.3,415,1602.5,3845.7,
1994-09-30T00:00:00,,104.1,62.4,52.4,163.7,358,740.6,404.9,279.20000000000005,490.29999999999995,203.8,405.7,1297.4,3821.9,
1994-10-31T00:00:00,,119.2,18.9,133.3,151.60000000000002,314.2,737.2,496.20000000000005,327.9,495,151.1,416.4,1490.9,4114.700000000001,
1994-11-30T00:00:00,,179.6,11.200000000000001,100.19999999999999,118.6,330.79999999999995,740.4,433.8,320.5,773.1,195.60000000000002,398.3,1464.1,4325.8,
1994-12-31T00:00:00,,145.099,21.494,124.595,120.71600000000001,354.90999999999997,766.814,449.98,365.15999999999997,690.81,246.14000000000001,546.42,1819.27,4884.593999999999,
1995-01-31T00:00:00,,144.17999999999998,21.15,54.769000000000005,100.5,366.02,686.6189999999999,509.765,357.66,573.06,293.77,378.65,3939.97,6739.494000000001,
1995-02-28T00:00:00,,142.79999999999998,38.230000000000004,72.64999999999999,84.43,291.72,629.8299999999999,413.586,334.91999999999996,560.6700000000001,308.39,372.06,1834.83,4454.286,
1995-03-31T00:00:00,,116.4,15.600000000000001,96.545,144.3,376.6,749.445,379.59299999999996,355.3,669,292.8,382.6,2074.7,4903.438,
1995-04-30T00:00:00,,143.36599999999999,16.174,83.095,139.024,341.46500000000003,723.124,377.607,239.159,655.4649999999999,211.62699999999998,380.75300000000004,1972.2350000000001,4559.97,
1995-05-31T00:00:00,,152.065,16.359,67.672,102.17,367.95000000000005,706.2160000000001,436.873,218.34400000000002,757.197,161.589,428.29200000000003,2145.909,4854.42,
1995-06-30T00:00:00,,138.477,6.871,33.592,118.36,370.459,667.759,440.11400000000003,303.885,460.913,211.13299999999998,366.995,2075.104,4525.903,
1995-07-31T00:00:00,,137.10399999999998,16.61,57.164,108.55799999999999,345.87,665.306,505.616,308.891,353.475,278.26800000000003,363.73900000000003,2146.267,4621.562,
1995-08-31T00:00:00,,127.449,8.897,95.416,98.765,336.134,666.6610000000001,420.105,294.707,365.855,191.311,320.747,3474.276,5733.662,
1995-09-30T00:00:00,,70.69200000000001,7.211,45.998,73.381,400.786,598.068,400.271,263.499,372.698,193.55100000000002,241.016,1904.838,3973.941,
1995-10-31T00:00:00,,160.68200000000002,13.802,55.674,131.683,425.329,787.1700000000001,460.30600000000004,233.111,494.582,261.39,313.343,1891.5700000000002,4441.472,
1995-11-30T00:00:00,,130.748,17.416,47.19199999999999,96.019,353.812,645.187,525.922,293.296,551.979,301.699,295.726,2109.4970000000003,4723.3060000000005,
1995-12-31T00:00:00,,143.608,20.263,106.641,179.111,393.671,843.294,564.434,307.859,509.34299999999996,483.452,600.876,2306.102,5615.36,
1996-01-31T00:00:00,,180.7,56.6,161.39999999999998,181.7,412.9,993.2999999999998,470.5,349.3,534.6,276.4,656,2039.7,5319.8,
1996-02-29T00:00:00,,124.4,76.1,100.6,183.7,381,865.8,421.4,255.2,523.1,171.1,261.1,1827.2,4324.9,
1996-03-31T00:00:00,,109.24600000000001,22.556,79.454,157.965,386.864,756.085,469.101,402.242,1144.182,233.848,367.19399999999996,2622.171,5994.823,
1996-04-30T00:00:00,,171.422,79.71,42.172,92.90700000000001,366.209,752.4200000000001,404.318,211.038,563.856,263.326,252.228,2166.766,4613.952,
1996-05-31T00:00:00,,152.60500000000002,68.406,130.744,219.329,480.42999999999995,1051.5140000000001,514.48,293.42499999999995,742.515,301.274,321.31600000000003,2392.058,5616.582,
1996-06-30T00:00:00,,226.34199999999998,76.818,130.861,136.921,454.663,1025.605,536.436,392.07599999999996,753.89,393.385,337.349,2715.723,6154.464,
1996-07-31T00:00:00,,163.5,31.5,75.3,143.1,345.1,758.5,481,484.9,601.9,255.7,774.0999999999999,1937.1,5293.2,
1996-08-31T00:00:00,,90.30000000000001,43.6,116.9,73.1,324.6,648.5,442.29999999999995,324.29999999999995,676.5,291.4,266.5,2260.6000000000004,4910.1,
1996-09-30T00:00:00,,130.962,19.546,175.558,126.588,455.86699999999996,908.521,412.548,301.858,662.031,255.073,283.219,2111.15,4934.4,
1996-10-31T00:00:00,,78.8,12.3,52.099999999999994,98.69999999999999,291.4,533.3,341.6,287.6,838.5999999999999,227.2,289,2389,4906.299999999999,
1996-11-30T00:00:00,,214.4,24.299999999999997,160.9,164,348.6,912.2,389.6,260.3,936.4,182.70000000000002,363,2882,5926.2,
1996-12-31T00:00:00,,190.3,43.4,175.29999999999998,158.9,437.4,1005.3,514.5999999999999,314.5,846.1,258.5,586.5,3262.7,6788.2,
1997-01-31T00:00:00,,116.358,17.05,47.211,167.669,345.751,694.039,431.922,223.511,799.935,166.146,327.452,4880.816,7523.821,
1997-02-28T00:00:00,,95.016,15.769,43.449,138.495,301.724,594.453,339.295,303.37,640.539,188.596,315.492,3810.897,6192.642,
1997-03-31T00:00:00,,170.08,59.346,72.346,133.888,474.743,910.403,510.027,353.661,732.327,255.96,356.348,3003.672,6122.398,
1997-04-30T00:00:00,,157.503,10.531,36.526,122.44,257.398,584.398,490.246,340.264,701.477,222.637,263.204,2295.559,4897.785,
1997-05-31T00:00:00,,224.291,27.433,56.665,108.243,425.946,842.578,400.269,335.847,754.679,255.931,441.966,2726.559,5757.829,
1997-06-30T00:00:00,,178.087,26.904,27.346,73.302,310.73,616.369,381.503,334.168,836.368,306.688,382.548,2762.884,5620.528,
1997-07-31T00:00:00,,259.75,22.156,51.332,103.864,348.371,785.473,391.842,336.478,825.87,306.329,318.81,2735.662,5700.464,
1997-08-31T00:00:00,,189.273,10.707,55.521,116.856,313.833,686.19,376.344,353.797,811.5,291.355,291.904,2940.485,5751.575,
1997-09-30T00:00:00,,145.851,16.505,55.457,120.991,333.772,672.576,476.99,329.223,775.09,198.272,241.997,2315.513,5009.661,
1997-10-31T00:00:00,,154.791,16.257,48.927,113.173,342.296,675.444,469.084,288.607,982.24,283.207,265.24,2727.578,5691.4,
1997-11-30T00:00:00,,128.757,28.35,82.069,170.104,308.577,717.857,504.822,338.335,948.409,353.268,290.049,2738.437,5891.177,
1997-12-31T00:00:00,,177.158,26.973,37.316,160.364,350.503,752.314,496.958,297.827,1028.164,371.826,267.646,3310.608,6525.343,
1998-01-31T00:00:00,,159.296,21.733,32.918,116.356,241.381,571.684,357.877,241.017,843.709,396.655,250.429,2621.357,5282.728,
1998-02-28T00:00:00,,186.507,22.03,48.632,192.724,369.194,819.087,436.787,263.197,1105.416,341.231,325.635,2952.973,6244.326,
1998-03-31T00:00:00,,250.209,26.444,64.477,131.579,467.534,940.243,460.185,307.923,970.921,468.858,354.069,3140.59,6642.789,
1998-04-30T00:00:00,,244.29,32.654,40.873,120.74,331.082,769.639,441.095,341.474,887.601,397.614,280.834,3051.672,6169.929,
1998-05-31T00:00:00,,221.989,13.296,37.05,128.494,411.193,812.022,408.81,399.421,1085.178,266.352,247.373,2714.792,5933.948,
1998-06-30T00:00:00,,179.953,8.161,22.771,94.328,273.605,578.818,403.722,266.531,808.519,194.983,273.251,2722.447,5248.271,
1998-07-31T00:00:00,,90.632,12.056,25.52,74.94,316.609,519.757,333.752,264.849,733.273,216.686,264.149,2842.519,5174.985,
1998-08-31T00:00:00,,188.992,14.818,45.799,85.748,313.404,648.761,356.127,297.132,947.081,198.192,280.436,2939.759,5667.488,
1998-09-30T00:00:00,,190.654,18.884,34.596,114.396,325.427,683.957,346.415,293.57,864.529,162.284,283.312,2515.095,5149.162,
1998-10-31T00:00:00,,164.316,16.721,57.678,98.778,408.763,746.256,606.332,402.479,1394.236,202.895,333.795,2419.437,6105.43,
1998-11-30T00:00:00,,208.238,11.55,53.797,98.059,418.321,789.965,480.971,291.491,1369.783,149.052,266.555,2639.114,5986.931,
1998-12-31T00:00:00,,298.567,19.853,49.933,120.133,377.991,866.477,452.185,412.549,1429.169,226.748,276.602,2685.694,6349.424,
1999-01-31T00:00:00,,219.763,15.65,34.594,73.486,310.956,654.449,291.979,285.548,847.903,142.08,310.056,2608.881,5140.896,
1999-02-28T00:00:00,,326.438,19.619,19.783,136.649,331.309,833.798,352.75,282.926,929.308,210.774,268.739,2589.826,5468.121,
1999-03-31T00:00:00,,250.433,19.794,24.06,129.461,350.217,773.965,340.51,226.682,702.319,214.496,198.883,2465.613,4922.468,
1999-04-30T00:00:00,,342.039,14.106,31.475,110.184,349.285,847.089,341.503,226.891,712.706,181.728,365.577,2790.074,5465.568,
1999-05-31T00:00:00,,250.188,9.21,42.082,124.569,375.62,801.669,377.931,251.284,558.151,208.42,402.166,2588.38,5188.001,
1999-06-30T00:00:00,,190.453,14.007,43.011,78.904,315.037,641.412,401.552,282.637,556.814,240.453,291.973,3382.69,5797.531,
1999-07-31T00:00:00,,161.267,31.665,34.988,106.153,253.931,588.004,362.404,247.628,644.094,151.374,349.051,2898.302,5240.857,
1999-08-31T00:00:00,,156.128,8.815,35.299,107.307,265.236,572.785,413.743,335.663,490.452,332.342,301.337,2864.217,5310.539,
1999-09-30T00:00:00,,258.163,15.97,36.208,60.206,348.024,718.571,364.55,281.505,729.51,253.184,375.171,2994.343,5716.834,
1999-10-31T00:00:00,,166.002,11.218,16.21,81.093,332.986,607.509,413.68,342.444,854.881,252.169,277.199,3040.424,5788.306,
1999-11-30T00:00:00,,261.679,32.578,24.238,64.3,265.166,647.961,378.586,330.139,563.4,241.89,235.493,3368.605,5766.074,
1999-12-31T00:00:00,,222.652,8.601,18.761,47.081,330.513,627.608,341.08,386.449,868.536,289.017,231.857,3130.482,5875.029,
2000-01-31T00:00:00,,313.482,14.008,19.429000000000002,102.469,370.71,820.098,297.469,314.462,704.671,359.639,273.167,3262.1589999999997,6031.664999999999,
2000-02-29T00:00:00,,259.554,7.75,29.806,100.98599999999999,330.76099999999997,728.857,340.678,299.275,647.405,279.072,271.074,3031.1090000000004,5597.47,
2000-03-31T00:00:00,,224.593,10.935,37.702,143.098,327.749,744.077,287.229,271.53700000000003,743.59,242.37399999999997,230.613,2990.716,5510.1359999999995,
2000-04-30T00:00:00,,281.335,14.027000000000001,36.617000000000004,132.095,358.674,822.7479999999999,331.903,331.713,980.5229999999999,277.277,297.593,3372.513,6414.27,
2000-05-31T00:00:00,,338.904,15.269,24.445,84.762,398.841,862.221,375.345,333.08799999999997,598.893,450.18600000000004,252.546,3270.388,6142.6669999999995,
2000-06-30T00:00:00,,297.19100000000003,14.148,30.667,88.618,323.132,753.7560000000001,294.305,215.747,620.71,237.63899999999998,280.144,3865.1710000000003,6267.472000000001,
2000-07-31T00:00:00,,243.96099999999998,13.535,29.905,83.83,352.33,723.5609999999999,260.486,333.609,565.423,332.019,274.17900000000003,3110.018,5599.295,
2000-08-31T00:00:00,,319.928,12.123000000000001,21.106,89.577,392.074,834.808,282.923,271.972,820.356,320.912,347.925,3126.127,6005.022999999999,
2000-09-30T00:00:00,,158.493,13.338,18.4,75.381,388.33,653.942,340.99699999999996,226.18099999999998,682.112,335.793,284.493,3070.5649999999996,5594.083,
2000-10-31T00:00:00,,243.9,17.677,49.006,126.407,429.908,866.8979999999999,468.08799999999997,362.004,925.415,457.01200000000006,373.814,3316.5550000000003,6769.786,
2000-11-30T00:00:00,,223.99099999999999,14.624,18.680999999999997,79.385,347.916,684.597,415.733,292.59,768.6790000000001,320.7,232.346,3097.6769999999997,5812.322,
2000-12-31T00:00:00,,166.92,9.56,55.383,78.636,266.815,577.3140000000001,299.409,249.77300000000002,865.057,290.084,224.06900000000002,3101.48,5607.186,
2001-01-31T00:00:00,,315.01,19.234,35.567,146.5,492.752,1009.0629999999999,388.33700000000005,343.493,952.76,473.44100000000003,231.58,3943.254,7341.928,
2001-02-28T00:00:00,,172.997,18.018,25.072,194.909,320.08,731.076,318.253,275.046,777.876,300.119,281.49199999999996,3065.474,5749.336,
2001-03-31T00:00:00,,253.523,13.9,33.686,71.596,456.173,828.8779999999999,286.017,297.752,881.32,323.548,320.325,3215.284,6153.124,
2001-04-30T00:00:00,,233.64,10.07,33.862,103.626,308.23199999999997,689.43,346.855,334.212,867.028,394.984,374.961,3018.683,6026.152999999999,
2001-05-31T00:00:00,,205.665,12.17,32.358000000000004,114.906,330.74300000000005,695.8420000000001,331.774,315.546,771.44,570.808,372.833,3058.6270000000004,6116.87,
2001-06-30T00:00:00,,180.404,12.626999999999999,81.382,66.59100000000001,320.698,661.702,435.27,314.655,1098.539,388.022,303.246,2983.061,6184.495000000001,
2001-07-31T00:00:00,,188.78199999999998,34.825,76.131,75.072,378.75,753.56,363.21299999999997,360.157,795.978,406.682,358.654,4879.585,7917.829,
2001-08-31T00:00:00,,235.73,14.603,65.249,83.289,410.707,809.578,380.923,368.991,783.134,373.273,331.978,3438.219,6486.0960000000005,
2001-09-30T00:00:00,,283.468,11.812000000000001,55.620999999999995,105.84899999999999,434.918,891.668,480.09900000000005,503.707,986.753,477.731,352.804,3476.533,7169.295,
2001-10-31T00:00:00,,162.443,14.588000000000001,83.61,123.433,428.5,812.5740000000001,620.8230000000001,447.594,1552.659,578.804,334.90299999999996,3939.9979999999996,8287.355,
2001-11-30T00:00:00,,207.411,5.684,70.782,161.502,609.249,1054.6280000000002,468.57399999999996,616.2259999999999,1257.953,313.295,215.608,2955.531,6881.8150000000005,
2001-12-31T00:00:00,,307.905,16.151,64.091,156.179,365.469,909.795,524.01,336.90099999999995,1066.735,639.614,275.35900000000004,2959.011,6711.424999999999,
2002-01-31T00:00:00,,296.519,8.47,42.734,131.792,262.969,742.4839999999999,444.85400000000004,351.88,858.604,215.70100000000002,338.333,3108.2960000000003,6060.152,
2002-02-28T00:00:00,,238.731,11.094,46.44,160.856,265.35,722.471,405.201,287.188,953.238,210.269,174.3,2784.6710000000003,5537.338000000001,
2002-03-31T00:00:00,,286.709,19.247,37.187,229.149,409.689,981.981,430.947,377.18,1182.8509999999999,382.654,308.562,3108.667,6772.842,
2002-04-30T00:00:00,,278.459,16.463,40.775,132.154,326.53200000000004,794.383,378.721,450.979,1139.814,231.477,252.942,3159.3540000000003,6407.67,
2002-05-31T00:00:00,,291.28,8.126000000000001,56.843,128.048,362.514,846.811,373.337,347.025,950.81,342.771,279.12100000000004,2785.522,5925.397000000001,
2002-06-30T00:00:00,,217.957,4.287,74.01,76.524,394.284,767.062,316.968,295.678,991.74,238.923,269.92400000000004,3270.137,6150.432000000001,
2002-07-31T00:00:00,,319.348,6.0809999999999995,46.34,122.542,354.063,848.374,405.452,414.972,1478.368,443.909,417.574,3822.094,7830.743,
2002-08-31T00:00:00,,189.225,11.717,34.488,116.516,321.942,673.888,608.633,347.38300000000004,793.748,207.175,189.611,3487.4620000000004,6307.9,
2002-09-30T00:00:00,,325.149,7.19,28.948999999999998,151.91899999999998,354.297,867.504,451.126,454.88300000000004,1116.924,207.635,287.256,3520.996,6906.3240000000005,
2002-10-31T00:00:00,,250.06300000000002,24.417,35.505,132.983,471.381,914.3489999999999,478.635,375.695,1751.538,316.322,265.118,3612.8280000000004,7714.485000000001,
2002-11-30T00:00:00,,394.243,7.888,45.841,181.013,365.964,994.9490000000001,422.669,265.649,1175.262,235.00799999999998,202.529,3470.3859999999995,6766.451999999999,
2002-12-31T00:00:00,,270.868,39.869,33.372,162.574,418.67,925.353,379.518,313.985,1324.1909999999998,425.761,258.629,3748.026,7375.463,
2003-01-31T00:00:00,,248.712,12.102,24.897,178.58100000000002,377.311,841.603,407.772,348.755,1066.167,381.068,252.942,3372.911,6671.218,
2003-02-28T00:00:00,,264.62600000000003,12.898,47.448,143.398,376.785,845.155,285.664,237.267,1193.733,194.273,164.27100000000002,3171.387,6091.75,
2003-03-31T00:00:00,,254.23700000000002,13.616,117.106,185.129,559.986,1130.074,340.72900000000004,272.788,1254.596,325.04299999999995,320.84,3888.853,7532.923000000001,
2003-04-30T00:00:00,,328.388,19.307,10.556000000000001,404.028,441.548,1203.827,353.96299999999997,328.455,980.575,404.204,312.308,3232.741,6816.073,
2003-05-31T00:00:00,,370.18600000000004,9.201,15.258,113.40700000000001,338.62,846.672,300.12,272.65700000000004,875.289,200.995,180.309,3426.151,6102.193,
2003-06-30T00:00:00,,479.987,11.262,38.783,121.357,508.75,1160.1390000000001,358.059,304.179,957.586,301.182,281.755,3989.96,7352.86,
2003-07-31T00:00:00,,298.836,11.867,25.456,137.445,525.901,999.505,348.79,382.558,829.024,285.622,213.583,3511.9120000000003,6570.994000000001,
2003-08-31T00:00:00,,316,13.948,16.871000000000002,135.188,522.765,1004.7719999999999,490.028,340.7,968.854,235.548,256.762,3662.527,6959.191000000001,
2003-09-30T00:00:00,,316.87,25.112000000000002,55.605,154.298,587.9780000000001,1139.863,430.50600000000003,378.593,1320.472,225.055,454.166,4004.194,7952.849,
2003-10-31T00:00:00,,274.834,19.362000000000002,16.654,251.642,484.56899999999996,1047.061,451.29,286.50800000000004,1430.4270000000001,298.201,230.363,3963.959,7707.808999999999,
2003-11-30T00:00:00,,438.266,19.203,13.681000000000001,209.55599999999998,420.655,1101.3609999999999,351.255,303.977,1258.0259999999998,275.626,167.863,3834.946,7293.054,
2003-12-31T00:00:00,,373.919,20.542,17.06,297.613,607.102,1316.2359999999999,366.443,432.56399999999996,1794.27,366.81199999999995,238.693,4609.303,9124.321,
2004-01-31T00:00:00,,243.433,12.381,21.695999999999998,274.74,403.19399999999996,955.444,288.303,343.447,1297.564,305.197,224.558,4075.295,7489.808,
2004-02-29T00:00:00,,300.495,11.891,48.653,226.659,403.695,991.393,224.759,331.175,1159.661,245.708,244.329,4141.414,7338.439,
2004-03-31T00:00:00,,289.103,4.68,12.331999999999999,221.55700000000002,420.58,948.252,238.30399999999997,244.3,1045.202,242.37300000000002,495.349,5005.111,8218.891,
2004-04-30T00:00:00,,217.39,6.724,67.243,143.661,284.778,719.796,319.627,355.842,1023.473,287.61699999999996,210.693,4368.614,7285.661999999999,
2004-05-31T00:00:00,,297.192,5.773,53.403,205.699,685.43,1247.497,318.819,329.228,827.825,212.115,278.277,4312.273999999999,7526.035,
2004-06-30T00:00:00,,264.612,5.772,15.085999999999999,174.702,543.859,1004.0310000000001,318.702,322.862,1038.183,390.696,425.785,4621.123,8121.382,
2004-07-31T00:00:00,,243.64,6.837,69.543,87.26899999999999,493.368,900.6569999999999,322.17,364.567,1113.16,389.885,305.265,4413.321,7809.025,
2004-08-31T00:00:00,,159.611,8.471,124.7,116.595,478.81,888.1869999999999,363.057,415.376,1122.653,445.09200000000004,355.49199999999996,4440.9890000000005,8030.8460000000005,
2004-09-30T00:00:00,,174.716,17.355,123.144,104.71799999999999,487.332,907.265,400.693,507.389,1318.871,542.18,295.483,4117.541,8089.4220000000005,
2004-10-31T00:00:00,,248.342,14.618,51.843,140.983,549.397,1005.1830000000001,393.205,419.679,1698.058,372.421,241.559,4375.461,8505.565999999999,
2004-11-30T00:00:00,,207.144,14.315,92.837,85.05,435.89200000000005,835.238,310.716,448.142,1520.307,585.553,270.74399999999997,4626.945,8597.645,
2004-12-31T00:00:00,,324.22099999999995,20.207,98.911,148.537,623.04,1214.916,298.197,480.594,1822.908,330.517,239.247,4620.295,9006.673999999999,
2005-01-31T00:00:00,,224.91,19.957,65.646,158.71,605.028,1074.251,293.089,517.711,2460.313,351.081,234.644,4487.057,9418.146,
2005-02-28T00:00:00,,196.588,8.178,55.902,224.11200000000002,688.945,1173.725,255.774,591.567,1464.846,367.94800000000004,242.717,4493.689,8590.266,
2005-03-31T00:00:00,,271.97900000000004,9.981,55.272,170.036,529.61,1036.8780000000002,206.81,501.455,1433.774,424.376,293.682,5448.552,9345.526999999998,
2005-04-30T00:00:00,,180.97199999999998,8.107,143.028,95.861,857.0840000000001,1285.0520000000001,287.368,439.199,1445.7359999999999,429.046,486.596,4595.956,8968.953,
