,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 3a: Exchange Rates of Saudi Riyal Against Foreign Currencies,,,,,,,,,,,,,جدول 3a: سعــــر صرف الريال السعودي مقابل بعض العــمـــلات الأجــنبـيــــة ,
,,,,,,,,,,,,,,
متوسط,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
Period,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Average,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2019-06-30T00:00:00,,0.384062186685503,1.02861837383482,1.84013619630668,28.8088095142587,18.5130524490461,0.21031313926887,313.45687574814,0.2667,0.23608092877807,8.29806103443906,1.5547263681592,0.263667346641858,
2019-07-31T00:00:00,,0.38189006978569,1.00714575756883,1.83398445613132,28.8691951071173,18.3490039489956,0.213927789374841,313.555361004853,0.2667,0.237824554313621,8.21516128907602,1.52276534186082,0.263297975085165,
2019-08-31T00:00:00,,0.393932683617153,1.07312209219904,1.88469355593835,28.3585619941049,18.96929894854,0.219405519474731,322.107991756865,0.2667,0.239836792159831,8.20017175055849,1.49857635246516,0.261268891698331,
2019-09-30T00:00:00,,0.391224560311319,1.09706353577745,1.89761592202526,28.6541529793945,19.0376799291404,0.215774358555567,319.193313601727,0.2667,0.242213839520443,8.15139957694818,1.52276534186082,0.264176138240697,
2019-10-31T00:00:00,,0.392405231200787,1.08920634525019,1.88883277401876,28.8329015843256,18.9462604347212,0.211141103612496,315.700340620033,0.2667,0.241262180782868,8.0977414078924,1.57331655129012,0.264930045679707,
2019-11-30T00:00:00,,0.390129687353498,1.10508585785057,1.87182578934989,29.0045088418915,19.0436875568238,0.206920976859939,310.966045681899,0.2667,0.241150436318731,8.06356136416313,1.53515505066012,0.26409138130923,
2019-12-31T00:00:00,,0.389728522853837,1.09969024762687,1.87421269633041,29.0995261817989,18.9945712189784,0.203268012795618,314.480946574439,0.2667,0.240263291609004,8.06665886911301,1.5527950310559,0.262664671518325,
2020-01-31T00:00:00,,0.388056953389502,1.10564806731138,1.84557806200881,29.1232555594837,19.0198004735914,0.204022307874972,310.519082293256,0.2667,0.240125861843928,8.11273188561527,1.56961230576048,0.25860364501353,
2020-02-29T00:00:00,,0.399311480272535,1.1548668811514,1.86641614836716,29.2996869319153,19.058013406002,0.205684898529289,318.515736116918,0.2667,0.244401904892143,8.35550601291959,1.61316341345378,0.260271197366653,
2020-03-31T00:00:00,,0.431752985912481,1.30849301795711,1.8738734254048,28.8013508857169,19.830726795158,0.217191500020113,325.901550347164,0.2667,0.241891411662804,8.5810995862254,1.68976005407232,0.256340286215323,
