,,From          مـن,,,,,,,,,,A. Sales Attributable to Specific Purposes        أ - مبيعات منسوبة لأغراض محددة,,,,,,,,,,,,,B: Sales to Third Parties    ب: مبيعات لجهات أخرى - طرف ثالث,,,,,,,,المجموع الكلي
الفترة,,,,,,,مجموع المشتريات,,,الفترة,,تمويل الواردات,مقاولون أجانب,,تحويلات شخصية,,السفر الى الخارج,,إستثمارات  ,(الإجمالي(أ,,,الفترة,, للصيارفة,لجهات حكومية,للبنك,للوزارات أو البلديات,لعملاء آخرين,مصارف داخل المملكة,مصارف خارج المملكة,(الإجمالي(ب,( أ + ب  )
,,البنك المركزي,المصارف المحلية,المصارف الخارجية,عملاء,مصادر أخرى,,,,,,,Foreign Contractors,,Personal Transfers,,Foreign Travel,,بالخارج,,,,,,,,المركزي,,في المملكة,,,,
Period,,,,,,,Total Purchases,,,Period,,Import,إستيراد السلع,أغراض أخرى,سعودي,غير سعودي,سعودي,غير سعودي,Investments,Sub-Total (A),,,Period,,Money,Govt.,SAMA,Ministries or,Other Customers,Domestic Banks,Overseas Banks,Sub-Total (B),Total
,,SAMA  ,Local Banks ,Banks Abroad,Customers,Other Sources,,,,,,Financing,Import of Goods,Other Purposes,Saudis,Non-Saudis,Saudis,Non-Saudis,Abroad,,,,,,Changers,Agencies,,Municipalities,in the Kingdom,,, , ( A  +  B )
1995-05-31T00:00:00,,8972.297,29968.246,31939.178000000004,---,18496.865,89376.58600000001,,,1995-05-31T00:00:00,,2243.945,1138.0800000000002,8.105,1154.92,3375.266,518.115,1423.307,21.964000000000002,9985.338000000002,,,1995-05-31T00:00:00,,607.884,71.337,---,182,38479.835,---,40926.818,80267.874,90253.212
1995-06-30T00:00:00,,11553.838000000002,40775.90700000001,50678.143000000004,---,18752.311,121760.19900000001,,,1995-06-30T00:00:00,,2740.829,662.831,6.735,1219.1190000000001,3446.065,709.935,1576.144,53.714999999999996,11210.302000000001,,,1995-06-30T00:00:00,,760.158,58.591,---,155.618,55382.539000000004,---,50324.270000000004,106681.176,117891.478
1995-07-31T00:00:00,,11243.114,46457.457,36498.89,---,17361.666,111561.12700000001,,,1995-07-31T00:00:00,,2384.788,750.5400000000001,36.705999999999996,1316.768,3872.093,840.922,2029.0059999999999,57.366,11330.875,,,1995-07-31T00:00:00,,804.759,40.597,---,111.49600000000001,55976.898,---,43573.111000000004,100506.861,111837.736
1995-08-31T00:00:00,,10755.02,48168.794,51671.87,---,24393.034,134988.718,,,1995-08-31T00:00:00,,2586.855,792.469,15.505000000000003,1638.237,3400.526,799.6060000000001,1604.385,81.54599999999999,11058.382000000001,,,1995-08-31T00:00:00,,825.692,290.96700000000004,---,99.98700000000001,62770.932,---,58303.702000000005,122291.28,133349.662
1995-09-30T00:00:00,,6719.276,33240.27,42177.995,---,20498.025999999998,102635.567,,,1995-09-30T00:00:00,,1822.231,775.115,10.280000000000001,1532.41,2752.637,568.696,1821.032,56.046,9477.7,,,1995-09-30T00:00:00,,261.88599999999997,34.246,---,80.835,43377.523,---,47550.363000000005,91304.853,100782.553
1995-10-31T00:00:00,,12022.814,36892.206,52204.018,---,16878.823,117997.861,,,1995-10-31T00:00:00,,2514.097,857.667,8.852,1519.663,2767.82,564.4910000000001,1470.718,35.335,9844.569,,,1995-10-31T00:00:00,,645.174,116.55,---,51.653999999999996,69168.91500000001,---,43185.292,113167.585,123012.15400000001
1995-11-30T00:00:00,,12479.742,42692.769,50907.921,---,17320.178,123400.61,,,1995-11-30T00:00:00,,2360.93,899.34,115.524,2197.069,2497.525,769.342,1634.9910000000002,33.621,10600.862,,,1995-11-30T00:00:00,,79.00200000000001,61.43200000000001,---,0,70010.48300000001,---,47480.170000000006,117631.087,128231.949
1995-12-31T00:00:00,,11497.59,37885.612,52214.082,---,17441.636,119038.92000000001,,,1995-12-31T00:00:00,,1875.631,1157.4850000000001,145.87199999999999,1505.121,2546.112,602.2330000000001,1682.683,29.644000000000002,10365.094000000001,,,1995-12-31T00:00:00,,749.7470000000001,81.904,---,0.188,61039.46,---,44637.208000000006,106508.50700000001,116873.60100000001
1996-01-31T00:00:00,,7968.400000000001,48566.1,55714.100000000006,---,24766.7,137015.30000000002,,,1996-01-31T00:00:00,,1800.9,1102,144.3,1613.6000000000001,2507.9,637.9,1760.2,35.1,9601.900000000001,,,1996-01-31T00:00:00,,571.683,62.10000000000001,---,19.000000000000004,66683.4,---,60023.2,127359.38299999999,136961.283
1996-02-29T00:00:00,,9182.135,27554.246000000003,53301.310000000005,---,16247.117,106284.808,,,1996-02-29T00:00:00,,1515.1000000000001,1281.793,385.402,1422.929,2227.555,585.164,1462.662,9.814,9865.498,,,1996-02-29T00:00:00,,542.0340000000001,25.335,---,0,50195.469000000005,---,44600.212,95363.05,105228.54800000001
1996-03-31T00:00:00,,11236.268,33319.90900000001,54832.082,---,46286.053,145674.31200000003,,,1996-03-31T00:00:00,,5693.650000000001,988.8,577.889,1999.224,3809.1150000000002,723.8650000000001,2144.82,25.92,16176.264,,,1996-03-31T00:00:00,,754.071,34.863,---,0,66185.123,---,64353.614,131327.671,147503.935
1996-04-30T00:00:00,,6530.297,49112.504,72460.413,---,34704.605,162807.81900000002,,,1996-04-30T00:00:00,,3507.629,999.863,1192.259,2109.047,3715.002,450.931,1494.665,78.726,13591.033000000001,,,1996-04-30T00:00:00,,324.145,4.8740000000000006,---,0,87853.97200000001,---,64916.594999999994,153099.586,166690.619
1996-05-31T00:00:00,,8461.328,37074.096,71812.553,---,35720.618,153068.595,,,1996-05-31T00:00:00,,3016.838,947.849,871.789,2107.594,2782.565,313.437,1514.843,36.75300000000001,11685.846000000001,,,1996-05-31T00:00:00,,472.422,510.40700000000004,---,0,77306.94,---,62945.382000000005,141235.151,152920.997
1996-06-30T00:00:00,,10674.79,38057.843,62028.361,---,36269.268000000004,147030.26200000002,,,1996-06-30T00:00:00,,3668.029,1222.084,954.906,1527.092,2889.264,464.416,1611.988,50.539,12435.126,,,1996-06-30T00:00:00,,505.22200000000004,871.172,---,0,76877.361,---,61004.946,139258.701,151693.827
1996-07-31T00:00:00,,10757.674,40293.21179791778,66754.07814602242,---,38240.741853977575,156045.7057979178,,,1996-07-31T00:00:00,,3069.126,1200.5984129738388,959.0489121729845,2315.103814735718,3069.7083182060865,797.9739228510412,1789.4021890016018,12.482666844634277,13283.359567805659,,,1996-07-31T00:00:00,,586.2224652963162,37.94386812600107,---,0,84008.32087159637,---,57627.22622263748,142259.71342765616,155543.07299546181
1996-08-31T00:00:00,,13594.923,28786.104000000003,63691.134000000005,---,38248.12100000001,144320.282,,,1996-08-31T00:00:00,,3027.916,1330.059,1349.381,1841.1680000000001,2879.988,428.784,1584.559,15.104000000000003,12638.466999999999,,,1996-08-31T00:00:00,,568.99,22.878000000000004,---,0,67356.705,---,68046.398,135994.97100000002,148633.43800000002
1996-09-30T00:00:00,,13850.498000000001,21507.837,62702.197,---,42243.259000000005,140303.79100000003,,,1996-09-30T00:00:00,,3326.184,1046.734,1000.095,2173.878,2923.402,650.056,1610.992,18,12808.527,,,1996-09-30T00:00:00,,270.10900000000004,138.149,---,0,61911.91100000001,---,63740.809,126060.978,138869.505
1996-10-31T00:00:00,,11772.466,22500.744000000002,61005.307,---,38202.472,133480.989,,,1996-10-31T00:00:00,,3277.2239999999997,2016.782,967.0939999999999,2226.4330000000004,2492.617,457.21500000000003,1293.2649999999999,16.269000000000002,12864.476999999999,,,1996-10-31T00:00:00,,343.11600000000004,199.5,---,0,57490.880000000005,---,64855.977000000006,122889.47300000001,135753.95
1996-11-30T00:00:00,,9168.12,25999.099,54485.282,---,40440.01,130092.511,,,1996-11-30T00:00:00,,3197.744,975.0140000000001,957.68,1936.199,2888.2509999999997,505.805,1547.064,13.05,12292.66,,,1996-11-30T00:00:00,,279.726,256.125,---,0,56790.654,---,60369.41,117695.91500000001,129988.57500000001
1996-12-31T00:00:00,,15491.512,25955.189000000002,49408.67,---,42767.51700000001,133622.888,,,1996-12-31T00:00:00,,3792.306,1682.998,1013.5470000000001,2431.164,2364.4480000000003,716.888,1779.978,94.78,14749.049000000003,,,1996-12-31T00:00:00,,246.089,1.1700000000000002,---,4.406,54007.1,---,61615.138999999996,115873.904,130622.953
1997-01-31T00:00:00,,8378.771999999999,24404.236,49191.236000000004,36723.54,946.286,119644.13699999999,,,1997-01-31T00:00:00,,3389.533,1778.003,972.719,1830.297,2937.1150000000002,1823.852,357.14500000000004,97.084,13185.748,,,1997-01-31T00:00:00,,222.669,0.135,0,4.121,27110.237,24869.096,55289.078,107495.33600000001,120681.084
1997-02-28T00:00:00,,6488.326,24096.447,47557.418,32116.717,1688.874,111947.78199999999,,,1997-02-28T00:00:00,,3177.796,1561.0900000000001,882.195,2096.645,2434.064,473.128,1319.912,83.345,12027.574,,,1997-02-28T00:00:00,,638.344,0.525,44.972,1.493,26464.891,24723.091,50878.264,102751.58,114779.15400000001
1997-03-31T00:00:00,,10506.310000000001,25921.117,54207.383,29787.762,1529.735,121952.028,,,1997-03-31T00:00:00,,3483.068,1826.7130000000002,874.291,2387.3109999999997,2843.497,433.934,1527.4990000000003,48.071999999999996,13424.385,,,1997-03-31T00:00:00,,572.164,0,0,0,30813.063,25539.725,55117.331,112042.283,125466.66799999999
1997-04-30T00:00:00,,6944.1900000000005,23272.090000000004,47867.4,27095.571,1068.948,106248.196,,,1997-04-30T00:00:00,,3472.9900000000002,1043.3400000000001,939.0300000000001,2348.2000000000003,2581.85,404.11,1592.64,87.69000000000001,12469.833,,,1997-04-30T00:00:00,,537.285,0.375,2.6,0.188,26629.086,20779.38,47737.824,95686.73800000001,108156.571
1997-05-31T00:00:00,,10386.207,20426.596,48361.651000000005,29869.203,1747.61,110791.267,,,1997-05-31T00:00:00,,3862.1120000000005,1295.376,939.634,2945.6459999999997,3020.214,497.9,1508.825,91.95400000000001,14162.027,,,1997-05-31T00:00:00,,705.828,0.338,45,0.131,24436.8,17342.096,58736.118,101266.311,115428.338
1997-06-30T00:00:00,,13329.153,30377.704,52548.706000000006,33233.592,2641.237,132130.392,,,1997-06-30T00:00:00,,3983.7470000000003,1204.6180000000002,945.295,2854.366,2958.811,734.4730000000001,1810.863,84.428,14576.601,,,1997-06-30T00:00:00,,804.602,0.338,0,0.176,26361.782,33517.83,61356.118,122040.846,136617.44700000001
1997-07-31T00:00:00,,16442.377,29195.365999999998,56702.869,39134.685,1505.442,142980.739,,,1997-07-31T00:00:00,,4243.913,1243.902,990.505,2750.6820000000002,3404.8160000000003,952.478,2074.361,117.85900000000001,15778.516,,,1997-07-31T00:00:00,,1017.983,0.3,1200,0.139,40568.793,24929.943,56947.955,124665.113,140443.629
1997-08-31T00:00:00,,12849.405,25532.63,48791.4,33723.648,474.611,121371.66800000002,,,1997-08-31T00:00:00,,4086.3759999999997,1237.173,1990.8540000000003,2700.898,3490.531,575.435,1705.5910000000001,101.655,15888.513,,,1997-08-31T00:00:00,,1102.317,1.388,75,4.144,33560.711,24385.433,50504.53,109633.523,125522.03600000001
1997-09-30T00:00:00,,7126.046,21324.46,46508.13,46041.462,642.053,121642.151,,,1997-09-30T00:00:00,,3622.809,1271.967,2153.0989999999997,2350.562,2979.592,391.721,1619.9360000000001,90.39699999999999,14480.083,,,1997-09-30T00:00:00,,1073.369,1.013,412.601,2.625,32940.078,18007.025,46099.706,98536.417,113016.5
1997-10-31T00:00:00,,14613.576,24264.647,55636.92,36226.716,893.58,131635.43899999998,,,1997-10-31T00:00:00,,3389.558,1643.9270000000001,883.7220000000001,2683.701,2192.952,663.801,1088.757,103.383,12649.801,,,1997-10-31T00:00:00,,811.991,0.938,75,1.875,34204.352,25457.305,60788.476,121339.937,133989.738
1997-11-30T00:00:00,,11272.002,21479.936,49720.802,34564.976,419.274,117456.99000000002,,,1997-11-30T00:00:00,,3377.231,1253.711,1908.5240000000001,1825.647,2725.911,640.663,1575.205,87.399,13394.291,,,1997-11-30T00:00:00,,700.514,1.712,412.5,1.54,32950.453,24573.152,45596.771,104236.64199999999,117630.933
1997-12-31T00:00:00,,12770.565,16184.455999999998,42027.787,38275.24,178.114,109436.16199999998,,,1997-12-31T00:00:00,,4220.429,2232.0299999999997,1091.924,1298.573,2489.7709999999997,581.075,1370.282,54.526,13338.61,,,1997-12-31T00:00:00,,581.246,0.791,0,0.466,32364.032,16413.243,44322.475,93682.253,107020.863
1998-01-31T00:00:00,,12690.343,13990.28,48437.194,30781.049,240.319,106139.185,,,1998-01-31T00:00:00,,3397.065,913.144,749.367,998.288,2403.183,589.676,1471.902,17.676,10540.301,,,1998-01-31T00:00:00,,294.284,0.369,168.75,0.376,32606.679,13418.776,51878.165,98367.399,108907.70000000001
1998-02-28T00:00:00,,10589.766,19460.405,50436.019,33053.782,328.07,113868.042,,,1998-02-28T00:00:00,,3759.825,1180.005,755.284,965.355,2476.419,289.874,1314.235,2.421,10743.418,,,1998-02-28T00:00:00,,719.819,11.599,56.25,0.76,33514.792,20570.803,49622.446,104496.469,115239.887
1998-03-31T00:00:00,,8913.087,31903.513,67181.036,41217.562,539.938,149755.136,,,1998-03-31T00:00:00,,4004.862,985.106,775.574,882.859,3021.175,587.042,1887.002,0.026000000000000002,12143.646,,,1998-03-31T00:00:00,,613.772,31.827,0,0.109,39328.813,30975.823,58797.579,129747.923,141891.569
1998-04-30T00:00:00,,8559.543,25917.407,57020.344,42538.668,147.596,134183.558,,,1998-04-30T00:00:00,,3673.007,753.52,718.101,761.739,2599.067,400.47,1324.153,0.045,10230.102,,,1998-04-30T00:00:00,,502.296,344.892,217,0.095,39631.364,22439.629,51782.506,114917.782,125147.884
1998-05-31T00:00:00,,10476.628,25930.443,44315.99,38052.142,139.331,118914.534,,,1998-05-31T00:00:00,,3622.166,890.74,688.501,824.967,2885.569,411.762,1289.637,0.185,10613.527,,,1998-05-31T00:00:00,,525.671,0.458,0,0.117,41726.692,22186.352,46068.092,110507.382,121120.909
1998-06-30T00:00:00,,18845.141,37421.302,54946.895,39122.381,156.224,150491.943,,,1998-06-30T00:00:00,,3913.639,1479.8,668.569,970.33,2866.226,944.731,1913.917,11.25,12768.462,,,1998-06-30T00:00:00,,752.854,0.09,0,0,40857.091,37483.548,55127.585,134221.168,146989.63
1998-07-31T00:00:00,,19775.612,36566.808,58481.735,37792.237,389.604,153005.996,,,1998-07-31T00:00:00,,4209.492,1649.599,713.084,1082.213,3325.144,751.117,2354.634,14.757,14100.04,,,1998-07-31T00:00:00,,974.341,2.454,3375.18,0.019,40411.129,33837.252,55751.739,134352.114,148452.154
1998-08-31T00:00:00,,24627.874,23611.316,61487.01,32663.435,310.86,142700.495,,,1998-08-31T00:00:00,,4115.601,1388.812,670.525,998.743,3571.528,567.898,1469.281,71.604,12853.992,,,1998-08-31T00:00:00,,928.721,12.012,5662.784,0.006,36322.529,24711.972,61001.504,128639.528,141493.52000000002
1998-09-30T00:00:00,,22943.353,29591.348,65793.81,32664.263,358.187,151350.961,,,1998-09-30T00:00:00,,4586.142,958.466,628.142,1172.151,3390.002,395.183,1183,111.859,12424.945,,,1998-09-30T00:00:00,,724.019,0.034,4012.68,0.097,34266.792,30746.605,64342.688,134092.915,146517.86000000002
1998-10-31T00:00:00,,7108.68,27903.95,52095.027,32403.028,311.452,119822.137,,,1998-10-31T00:00:00,,4332.858,918.996,621.475,1068.585,3013.829,283.005,1146.979,105.179,11490.906,,,1998-10-31T00:00:00,,793.845,0.303,0,0.01,35078.039,25508.931,54024.687,115405.815,126896.721
1998-11-30T00:00:00,,12254.304,21937.942,48325.427,31483.108,239.116,114239.897,,,1998-11-30T00:00:00,,3952.407,725.14,717.727,1084.126,2987.678,332.157,1092.918,133.139,11025.292,,,1998-11-30T00:00:00,,608.25,0.234,1838.95,0.058,29135.873,23279.772,49319.135,104182.272,115207.564
1998-12-31T00:00:00,,21942.574,21327.657,44879.152,32326.467,352.226,120828.076,,,1998-12-31T00:00:00,,4433.216,1436.3,779.588,1205.163,3321.02,361.703,1113.431,3.75,12654.171,,,1998-12-31T00:00:00,,427.63,0.442,4315.4,0.029,31074.953,22177.836,52104.846,110101.136,122755.307
1999-01-31T00:00:00,,6230.745,28850.505,39612.261,31759.969,647.803,107101.283,,,1999-01-31T00:00:00,,3706.086,1429.621,697.3,987.437,3020.495,312.703,1064.122,0,11217.764,,,1999-01-31T00:00:00,,759.619,0.155,187.5,0.082,30668.626,21955.316,39429.658,93000.956,104218.72
1999-02-28T00:00:00,,14857.098,25938.109,47876.97,34342.159,259.469,123273.805,,,1999-02-28T00:00:00,,3436.158,1248.738,672.203,1229.458,2955.587,285.232,1087.445,2.004,10916.825,,,1999-02-28T00:00:00,,589.692,5.159,2073.75,0.051000000000000004,32973.834,22846.373,47442.812,105931.671,116848.496
1999-03-31T00:00:00,,7559.533,32085.618,65615.835,34316.793,435.391,140013.17,,,1999-03-31T00:00:00,,5053.115,1378.246,570.046,1217.845,3077.203,365.484,1352.275,5.953,13020.167,,,1999-03-31T00:00:00,,719.039,0.437,4951.564,0.005,34013.991,26673.21,62759.257,129117.503,142137.66999999998
1999-04-30T00:00:00,,7342.8,27214.633,54637.679,32472.852,138.841,121806.805,,,1999-04-30T00:00:00,,3391.662,1533.45,499.166,1469.552,3039.338,260.085,904.678,0,11097.931,,,1999-04-30T00:00:00,,530.628,15.484,2544.75,0.076,32943.762,21935.81,45489.767,103460.277,114558.208
1999-05-31T00:00:00,,9477.787,24501.858,45113.897,31586.907,234.923,110915.372,,,1999-05-31T00:00:00,,3002.837,1370.034,497.578,1801.136,3401.435,382.967,1009.452,0,11465.439,,,1999-05-31T00:00:00,,612.624,3.215,2602.5,0.138,31608.498,19261.009,42894.276,96982.26,108447.699
1999-06-30T00:00:00,,18280.5,30318.44,51508.496,31325.113,818.453,132251.002,,,1999-06-30T00:00:00,,3378.08,1488.57,495.173,2093.464,3212.423,536.59,1752.36,2.903,12959.563,,,1999-06-30T00:00:00,,1356.014,8.433,3720,0.03,35564.466,30528.135,48051.815,119228.893,132188.456
1999-07-31T00:00:00,,9431.118,19695.162,40037.32,27961.791,464.968,97590.359,,,1999-07-31T00:00:00,,3024.986,1501.615,450.705,2087.308,2736.482,482.071,1337.554,16.327,11637.048,,,1999-07-31T00:00:00,,545.694,0.426,1844.145,0.255,26033.37,15715.25,39035.167,83174.307,94811.355
1999-08-31T00:00:00,,13114.713,14628.781,38088.933,25923.126,639.36,92394.913,,,1999-08-31T00:00:00,,3869.399,85.391,428.577,1820.843,2743.615,291.874,937.382,0.801,10177.882,,,1999-08-31T00:00:00,,688.152,3.697,637.5,0.003,28343.622,14557.655,36638.48,80869.109,91046.991
1999-09-30T00:00:00,,8306.553,20108.946,39941.479,29569.736,481.703,98408.417,,,1999-09-30T00:00:00,,4435.41,92.47,428.367,1623.841,3087.01,298.873,976.945,1.35,10944.266,,,1999-09-30T00:00:00,,601.817,0.327,621.822,0.127,31893.137,16464.652,33580.727,83162.609,94106.875
1999-10-31T00:00:00,,9757.931,19208.344,36535.81,25752.853,290.122,91545.06,,,1999-10-31T00:00:00,,4122.635,80.981,417.233,1756.127,2852.691,245.112,1060.817,7.396,10542.992,,,1999-10-31T00:00:00,,372.509,0.676,0,0.025,29259.993,15261.069,33332.072,78226.344,88769.336
1999-11-30T00:00:00,,17043.259,14462.17,22204.49,21979.814,259.503,75949.236,,,1999-11-30T00:00:00,,4077.699,87.535,406.745,1881.751,2789.579,248.812,1101.944,17.254,10611.319,,,1999-11-30T00:00:00,,442.026,46.47,0,0.005,27192.972,11208.673,22732.526,61622.672,72233.991
1999-12-31T00:00:00,,6140.625,12306.575,25213.383,21381.316,108.295,65150.194,,,1999-12-31T00:00:00,,4294.554,103.095,381.945,1875.146,3034.181,210.214,1154.008,21.828,11074.971,,,1999-12-31T00:00:00,,269.096,9.421,0,0.005,20274.212,9602.021,21205.909,51360.664,62435.634999999995
2000-01-31T00:00:00,,19189.121,17626.222,22996.02,20345.748,255.534,80412.645,,,2000-01-31T00:00:00,,4196.164,74.72,352.036,1564.485,2992.569,201.182,1087.78,2.746,10471.682,,,2000-01-31T00:00:00,,280.201,27.454,2906.733,0.037,26160.24,15431.724,21592.123,66398.512,76870.194
2000-02-29T00:00:00,,15000.388,20451.361,28291.077,23886.578,786.623,88416.02700000002,,,2000-02-29T00:00:00,,3996.678,19.097,9.155,1956.161,3211.008,213.445,1108.242,4.346,10518.132,,,2000-02-29T00:00:00,,738.214,4.885,2625.17,18.764,26042.24,17174.002,27949.605,74552.88,85071.012
2000-03-31T00:00:00,,10266.538,20988.035,31197.322,19652.449,461.602,82565.94600000001,,,2000-03-31T00:00:00,,4269.562,50.372,6.299,1624.96,3233.537,189.422,1233.419,5.661,10613.232,,,2000-03-31T00:00:00,,654.68,0.173,3094.267,0.05,27619.338,17042.034,25784.391,74194.933,84808.16500000001
2000-04-30T00:00:00,,15282.188,16392.262,26246.755,20061.091,278.292,78260.588,,,2000-04-30T00:00:00,,4675.942,15.045,4.305,1765.322,3499.985,175.984,1232.048,8.901,11377.532000000001,,,2000-04-30T00:00:00,,544.732,131.797,0,0,24460.701,14491.384,22846.537,62475.151,73852.68299999999
2000-05-31T00:00:00,,14377.687,27357.016,32926.24,25184.084,133.148,99978.175,,,2000-05-31T00:00:00,,4158.849,1.474,25.824,1832.752,3630.923,337.46,1362.074,4.247,11353.603,,,2000-05-31T00:00:00,,343.814,17.645,2250.18,0.155,32111.719,24070.648,31105.954,89900.115,101253.71800000001
2000-06-30T00:00:00,,11773.369,21146.997,34870.582,23196.64,501.588,91489.176,,,2000-06-30T00:00:00,,4357.978,1.465,20.205,1841.965,3512.228,290.067,1372.49,10.929,11407.327,,,2000-06-30T00:00:00,,756.513,51.616,0,0.033,32748.553,16339.675,29671.799,79568.189,90975.516
2000-07-31T00:00:00,,13328.415,22110.234,30328.529,26780.098,136.544,92683.82,,,2000-07-31T00:00:00,,4715.018,1.855,41.873,1897.21,3876.702,379.655,1656.344,93.049,12661.706,,,2000-07-31T00:00:00,,449.612,124.345,0,0,39569.43,16211.794,27408.167,83763.348,96425.054
2000-08-31T00:00:00,,15283.682,24718.803,26888.5,21004.003,152.861,88047.849,,,2000-08-31T00:00:00,,4615.877,0.411,22.546,1553.422,3528.895,371.835,1523.925,16.654,11633.565,,,2000-08-31T00:00:00,,386.398,273.85,3000.55,0.103,29703.808,14791.245,23804.167,71960.12100000001,83593.686
2000-09-30T00:00:00,,12992.325,20510.387,26581.946,22456.26,208.215,82749.13299999999,,,2000-09-30T00:00:00,,4361.948,1.824,24.544,1678.037,2891.813,374.62,1269.942,41.691,10644.419000000004,,,2000-09-30T00:00:00,,458.719,132.315,0,0.123,27041.779,13657.324,22860.785,64151.045,74795.46399999999
2000-10-31T00:00:00,,11602.275,22398.985,30386.923,25285.831,322.822,89996.836,,,2000-10-31T00:00:00,,4815.505,1.985,9.981,1887.588,3205.118,365.467,1551.425,25.096,11862.164999999999,,,2000-10-31T00:00:00,,452.178,239.023,0,0.04,32218.511,17501.273,25742.643,76153.668,88015.83300000001
2000-11-30T00:00:00,,15779.174,35220.15,35285.487,22706.993,307.848,109299.652,,,2000-11-30T00:00:00,,4817.621,1.816,11.005,1488.1,3125.156,350.305,1614.697,13.34,11422.04,,,2000-11-30T00:00:00,,478.416,45.535,336.937,0.068,35087.393,25746.46,30906.974,92601.783,104023.823
2000-12-31T00:00:00,,7346.512,18457.865,31413.883,23610.182,263.806,81092.248,,,2000-12-31T00:00:00,,4540.555,1.016,12.547,1720.54,2720.379,304.689,1108.188,9.452,10417.366,,,2000-12-31T00:00:00,,466.142,174.941,0,0.002,32347.894,11607.352,23513.436,68109.76699999999,78527.133
2001-01-31T00:00:00,,15163.613,24246.416,37582.714,26780.476,495.228,104268.447,,,2001-01-31T00:00:00,,5409.149,0.085,15.535,1765.933,3365.67,204.137,951.312,1.427,11713.248,,,2001-01-31T00:00:00,,713.808,260.251,0,0.107,32680.182,18759.002,33626.023,86039.37299999999,97752.62100000001
2001-02-28T00:00:00,,15028.539,25204.281,36762.608,23097.853,59.731,100153.012,,,2001-02-28T00:00:00,,4412.703,5.586,17.984,1745.366,3380.426,202.614,1005.641,34.218,10804.538,,,2001-02-28T00:00:00,,447.216,57.573,0,0.069,28776.235,22552.627,34552.334,86386.054,97190.592
2001-03-31T00:00:00,,16218.975,14266.812,32661.904,25135.5,120.177,88403.36799999999,,,2001-03-31T00:00:00,,4458.79,5.386,4.584,1946.361,3314.979,258.593,1128.996,1.194,11118.883000000002,,,2001-03-31T00:00:00,,484.119,131.285,0,0.122,24867.314,12469.13,34823.765,72775.735,83894.618
2001-04-30T00:00:00,,14475,20551.67,33617.142,23593.771,804.053,93041.63600000001,,,2001-04-30T00:00:00,,5045.083,0.921,66.377,1740.221,2899.654,220.397,1101.729,3.384,11077.766000000001,,,2001-04-30T00:00:00,,564.284,340.264,0,0.011,28178.772,18083.51,31448.717,78615.558,89693.32400000001
2001-05-31T00:00:00,,11666.137,23709.204,35484.146,24879.087,853.63,96592.204,,,2001-05-31T00:00:00,,4973.894,1.531,83.305,1876.741,3350.292,228.7,1103.5,0.896,11618.859000000002,,,2001-05-31T00:00:00,,503.324,99.449,76.875,0.089,30529.642,20897.457,33104.738,85211.574,96830.43299999999
2001-06-30T00:00:00,,13580.251,23164.952,33718.158,26807.948,855.117,98126.426,,,2001-06-30T00:00:00,,4728.307,1.819,20.867,1779.311,3608.961,352.903,1515.381,9.328,12016.876999999999,,,2001-06-30T00:00:00,,581.962,98.743,0,0.088,31651.678,17354.367,35125.474,84812.312,96829.18900000001
2001-07-31T00:00:00,,14789.637,16594.334,37411.79,24510.872,400.775,93707.408,,,2001-07-31T00:00:00,,5085.751,1.841,13.748,1841.765,3645.133,363.217,1688.906,1.207,12641.568000000001,,,2001-07-31T00:00:00,,647.665,126.754,0,0.024,28774.143,13264.896,30958.424,73771.906,86413.474
2001-08-31T00:00:00,,13050.45,11032.941,32208.566,22294.877,216.598,78803.432,,,2001-08-31T00:00:00,,4689.656,1.084,20.028,1425.453,3165.441,247.622,985.296,0.298,10534.878,,,2001-08-31T00:00:00,,529.506,111.565,0,0.069,23723.639,11449.237,29142.101,64956.117,75490.995
2001-09-30T00:00:00,,13580.851,27824.739,41090.973,27481.592,591.656,110569.811,,,2001-09-30T00:00:00,,4724.418,2.859,28.357,1326.68,3181.347,259.294,1136.838,20.632,10680.425,,,2001-09-30T00:00:00,,596.458,151.971,0,0.016,32968.461,22608.42,35938.233,92263.55900000001,102943.984
2001-10-31T00:00:00,,13676.588,33058.8,54447.407,31968.77,740.491,133892.056,,,2001-10-31T00:00:00,,5857.989,0.31,23.984,1683.988,3447.69,226.172,1731.676,10.214,12982.023000000001,,,2001-10-31T00:00:00,,515.292,156.29,0,0.059,33987.851,27888.811,50911.403,113459.706,126441.729
2001-11-30T00:00:00,,13707.775,28459.064,42169.258,29538.182,374.053,114248.33200000001,,,2001-11-30T00:00:00,,4780.603,0.134,11.242,1533.03,2666.55,174.184,1174.314,16.76,10356.817000000001,,,2001-11-30T00:00:00,,475.469,147.452,0,0.019,32691.259,26333.091,40055.104,99702.394,110059.211
2001-12-31T00:00:00,,9730.688,15011.083,33562.645,27822.044,484.679,86611.139,,,2001-12-31T00:00:00,,4412.981,0.181,5.508,1824.654,3275.163,210.409,1344.503,13.772,11087.171,,,2001-12-31T00:00:00,,691.194,391.798,0,0.002,27801.459,15006.244,34946.329,78837.026,89924.197
2002-01-31T00:00:00,,15983.387,24133.164,45351.26,26477.588,1836.568,113781.967,,,2002-01-31T00:00:00,,4839.013,2.38,11.736,1487.523,4097.34,215.239,1784.597,19.607,12457.435,,,2002-01-31T00:00:00,,682.342,185.777,0,0.863,29662.174,20174.031,43314.332,94019.519,106476.954
