المؤشر العقاري لمدينة الرياض  في عام 2018 و2019 و2020 و 2021,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
المدينة,الرياض,,,,,,,,,,,,,
حالة العملية(معتمدة/ملغية/..),معتمدة,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
الشهر,تصنيف العقار,نوع العقار,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات
اكتوبر,تجاري,معرض/محل,1944765,527.28,2,,,,3600000,275.58000000000004,4,,,
اكتوبر,تجاري,مركز تجاري,800000,1599.62,1,,,,,,,,,
اكتوبر,تجاري,بيت,,,,200000,108,1,230000,133.6,1,,,
اكتوبر,تجاري,مرفق,66000000,17100,1,,,,,,,,,
اكتوبر,تجاري,إستراحة,,,,,,,1165000,1045.8,1,,,
اكتوبر,زراعي,,,,,,,,84790615,30857.749999999993,144,,,
اكتوبر,زراعي,قطعة أرض,,,,,,,84790615,30857.749999999993,144,,,
نوفمبر,,,6761576415,9055540.922200004,5053,5012030111,3948011.412999998,4570,9219531348,19753738.215599973,7035,,,
نوفمبر,سكني,,3002355658,3025019.672200002,4712,3707659311,2897516.617900001,4214,4254676670,4505616.128500007,6112,,,
نوفمبر,سكني,قطعة أرض,2822153013,2947838.596900002,4380,3464073803,2796342.1712999996,3854,4038331675,4420503.345200007,5858,,,
نوفمبر,سكني,عمارة,940000,409.25,2,530000,919.5,2,10046640,1174.22,5,,,
نوفمبر,سكني,فيلا,21104844,19065.280000000002,38,46564785,29615.749000000003,53,55845293,27214.436999999998,40,,,
نوفمبر,سكني,شقة,93195634,33824.71530000001,223,121547558,36861.75259999999,223,47115259,16258.604700000005,103,,,
نوفمبر,سكني,معرض/محل,62107364,21604.605000000003,58,64973466,24338.800000000003,63,87985793,30934.164999999997,82,,,
نوفمبر,سكني,مركز تجاري,850000,750,1,2646725,4512.745,1,,,,,,
نوفمبر,سكني,بيت,1426678,1214.725,9,7302974,4835.900000000001,17,13643260,6906.356599999999,21,,,
نوفمبر,سكني,مرفق,578125,312.5,1,,,,1593750,2025,2,,,
نوفمبر,سكني,إستراحة,,,,20000,90,1,115000,600,1,,,
نوفمبر,تجاري,,3759220757,6030521.249999999,341,1301295800,976504.7951,354,4690994002,14750819.901099984,520,,,
نوفمبر,تجاري,قطعة أرض,1989564281,766488.5700000002,309,1279161854,969138.406,312,2955709723,4467194.632100001,473,,,
نوفمبر,تجاري,عمارة,,,,6370000,978.5,2,2500000,626.65,2,,,
نوفمبر,تجاري,فيلا,13625000,3325.08,4,350000,484,1,1908000,1820,3,,,
نوفمبر,تجاري,شقة,10352476,2624.8199999999993,18,14963946,5839.8890999999985,38,1656728869,10225305.478999997,38,,,
نوفمبر,تجاري,معرض/محل,,,,450000,64,1,,,,,,
نوفمبر,تجاري,مركز تجاري,,,,,,,61322760,51462.3,2,,,
نوفمبر,تجاري,بيت,,,,,,,12824650,4410.84,2,,,
نوفمبر,تجاري,مرفق,1745679000,5258082.78,10,,,,,,,,,
نوفمبر,زراعي,,,,,3075000,73990,2,273860676,497302.18599999964,403,,,
نوفمبر,زراعي,قطعة أرض,,,,1900000,990,1,244566231,66139.63600000006,399,,,
نوفمبر,زراعي,شقة,,,,,,,760000,762.1,2,,,
نوفمبر,زراعي,أرض زراعية,,,,1175000,73000,1,28534445,430400.45,2,,,
ديسمبر,,,5457964470,5606129.908999997,6731,5906368160,4309786.194099996,5364,6224286991,5768340.096300002,5871,,,
ديسمبر,سكني,,4116223325,4347561.580000005,6315,3916139293,3166080.114000002,4960,3742918160,3706829.4289999995,4998,,,
ديسمبر,سكني,قطعة أرض,3836246402,4234669.144000003,5915,3406170740,3010755.7708000015,4411,3556150758,3630937.497499999,4794,,,
ديسمبر,سكني,عمارة,4100000,356,2,66759804,10263.475,9,1355000,251,2,,,
ديسمبر,سكني,فيلا,45251237,31360.08,59,133247319,48520.74,54,21899548,13298.06,24,,,
ديسمبر,سكني,شقة,130664220,37307.056000000004,245,239179757,66866.97820000004,406,51431881,12633.902499999998,80,,,
ديسمبر,سكني,معرض/محل,94797523,36067.99,71,64070356,22870.37,53,88834897,27386.429,75,,,
ديسمبر,سكني,مركز تجاري,,,,863550,475.95,1,14965565,15360.83,1,,,
ديسمبر,سكني,بيت,3723943,4078.7099999999996,18,5627767,4388.240000000001,23,4030511,4136.709999999999,17,,,
ديسمبر,سكني,إستراحة,1440000,3722.6,5,220000,1938.59,3,4250000,2825,5,,,
ديسمبر,تجاري,,1340346673,1192289.0290000003,415,1986180267,1132764.0801,401,2024865962,1485903.2093,539,,,
ديسمبر,تجاري,قطعة أرض,1149499512,946579.351,379,1966569034,1122313.3151000002,357,1926364745,1453953.5662999998,493,,,
ديسمبر,تجاري,عمارة,7162750,1313,2,,,,,,,,,
ديسمبر,تجاري,فيلا,175000,1384,2,950000,1452,3,,,,,,
ديسمبر,تجاري,شقة,11394286,4537.678000000001,30,16523358,7461.825,35,17745249,7161.593,38,,,
ديسمبر,تجاري,معرض/محل,,,,1997875,1427.5,5,1500000,900,2,,,
ديسمبر,تجاري,مركز تجاري,,,,,,,78311740,23325.12,4,,,
ديسمبر,تجاري,قصر,101500000,14300,1,,,,,,,,,
ديسمبر,تجاري,بيت,,,,140000,109.44,1,944228,562.9300000000001,2,,,
ديسمبر,تجاري,مرفق,70615125,224175,1,,,,,,,,,
ديسمبر,زراعي,,1394472,66279.3,1,4048600,10942,3,456302869,575193.3880000006,333,,,
ديسمبر,زراعي,قطعة أرض,,,,2750000,10000,1,204537906,45209.81799999999,327,,,
ديسمبر,زراعي,معرض/محل,,,,,,,77000,72.36,1,,,
ديسمبر,زراعي,مركز تجاري,,,,873600,312,1,,,,,,
ديسمبر,زراعي,أرض زراعية,1394472,66279.3,1,425000,630,1,251687963,529911.21,5,,,
ديسمبر,صناعي,,,,,,,,200000,414.07,1,,,
ديسمبر,صناعي,فيلا,,,,,,,200000,414.07,1,,,
